#------------------------------------------------- WARNING --------------------------------------------
#
# The data you have obtained from this automated Natural Resource Conservation Service
# database are subject to revision regardless of indicated Quality Assurance level.
# Data are released on condition that neither the NRCS nor the United States Government
# may be held liable for any damages resulting from its use.
#
# Help and Tutorials: http://www.wcc.nrcs.usda.gov/report_generator/report_generator_landing.htm
#
# Support Contact: nrcsprod@midatl.service-now.com
#
#------------------------------------------------------------------------------------------------------
#
# Reporting Frequency: Daily
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Day
#
# Data for the following site(s) are contained in this file:
#
#	SNOTEL 380: Butte, CO
#
# Data items provided in this file:
#
# Element Name                Value Type  Function Type  Function Duration             Base Data  Measurement Units   Sensor Depth  Element Code  Description
# Snow Water Equivalent       Value       None           Instantaneous - Start of Day  N/A        Inches              N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously
# Precipitation Accumulation  Value       None           Instantaneous - Start of Day  N/A        Inches              N/A           PREC          Water year accumulated precipitation
# Air Temperature Maximum     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TMAX          Maximum air temperature - sub-hourly sampling frequency
# Air Temperature Minimum     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TMIN          Minimum air temperature - sub-hourly sampling frequency
# Air Temperature Average     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TAVG          Average air temperature - sub-hourly sampling frequency
# Precipitation Increment     Value       None           Day                           N/A        Inches              N/A           PRCP          Total precipitation
#
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
#
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
#
#------------------------------------------------------------------------------------------------------
#
# Butte (380)
# Colorado  SNOTEL Site - 10160 ft
# Reporting Frequency: Daily; Date Range: Period of Record
#
# As of: Mar 13, 2018 5:43:33 PM GMT-08:00
#
Date,Snow Water Equivalent (in) Start of Day Values,Precipitation Accumulation (in) Start of Day Values,Air Temperature Maximum (degF),Air Temperature Minimum (degF),Air Temperature Average (degF),Precipitation Increment (in)
1988-08-28,0.0,21.0,63,39,48,0.00
1988-08-29,0.0,21.0,70,39,51,0.00
1988-08-30,0.0,21.0,69,42,51,0.00
1988-08-31,0.0,21.0,67,42,51,0.00
1988-09-01,0.0,21.0,67,41,49,0.00
1988-09-02,0.0,21.0,42,38,39,0.00
1988-09-03,0.0,21.0,73,38,53,0.00
1988-09-04,0.0,21.0,69,37,49,0.00
1988-09-05,0.0,21.0,71,37,51,0.00
1988-09-06,0.0,21.0,71,39,53,0.00
1988-09-07,0.0,21.0,72,42,55,0.00
1988-09-08,0.0,21.0,76,45,57,0.00
1988-09-09,0.0,21.0,72,42,55,0.00
1988-09-10,0.0,21.0,54,36,43,0.50
1988-09-11,0.0,21.5,47,33,38,0.60
1988-09-12,0.0,22.1,42,32,36,0.70
1988-09-13,0.0,22.8,45,32,36,0.00
1988-09-14,0.0,22.8,44,28,34,0.00
1988-09-15,0.0,22.8,52,28,37,0.00
1988-09-16,0.0,22.8,67,29,44,0.00
1988-09-17,0.0,22.8,62,34,46,0.00
1988-09-18,0.0,22.8,57,26,42,0.00
1988-09-19,0.0,22.8,64,23,40,0.00
1988-09-20,0.0,22.8,67,32,47,0.30
1988-09-21,0.0,23.1,59,36,44,0.00
1988-09-22,0.0,23.1,51,32,39,0.00
1988-09-23,0.0,23.1,60,28,41,0.00
1988-09-24,0.0,23.1,61,30,43,0.00
1988-09-25,0.0,23.1,62,33,44,0.00
1988-09-26,0.0,23.1,60,34,45,0.00
1988-09-27,0.0,23.1,62,35,45,0.00
1988-09-28,0.0,23.1,47,25,34,0.00
1988-09-29,0.0,23.1,55,23,35,0.00
1988-09-30,0.0,23.1,52,31,41,0.00
1988-10-01,0.0,0.0,61,36,46,0.00
1988-10-02,0.0,0.0,67,34,45,0.00
1988-10-03,0.0,0.0,65,34,46,0.00
1988-10-04,0.0,0.0,54,34,41,0.00
1988-10-05,0.0,0.0,51,31,37,0.30
1988-10-06,0.0,0.3,43,31,34,0.00
1988-10-07,0.0,0.3,40,31,34,0.10
1988-10-08,0.0,0.4,51,30,38,0.00
1988-10-09,0.0,0.4,42,27,31,0.00
1988-10-10,0.0,0.4,57,26,37,0.00
1988-10-11,0.0,0.4,54,31,41,0.00
1988-10-12,0.0,0.4,56,29,40,0.00
1988-10-13,0.0,0.4,50,32,38,0.10
1988-10-14,0.0,0.5,50,35,40,0.00
1988-10-15,0.0,0.5,57,32,41,0.00
1988-10-16,0.0,0.5,61,31,43,0.00
1988-10-17,0.0,0.5,60,35,44,0.00
1988-10-18,0.0,0.5,58,36,44,0.00
1988-10-19,0.0,0.5,55,33,41,0.00
1988-10-20,0.0,0.5,58,29,41,0.00
1988-10-21,0.0,0.5,62,31,43,0.00
1988-10-22,0.0,0.5,57,35,42,0.00
1988-10-23,0.0,0.5,38,35,36,0.00
1988-10-24,0.0,0.5,59,33,42,0.00
1988-10-25,0.0,0.5,53,31,39,0.00
1988-10-26,0.0,0.5,57,27,39,0.00
1988-10-27,0.0,0.5,51,34,39,0.00
1988-10-28,0.0,0.5,50,32,39,0.00
1988-10-29,0.0,0.5,45,29,36,0.10
1988-10-30,0.0,0.6,46,27,34,0.00
1988-10-31,0.0,0.6,52,26,36,0.00
1988-11-01,0.0,0.6,47,28,35,0.00
1988-11-02,0.0,0.6,42,30,35,0.00
1988-11-03,0.0,0.6,35,31,33,0.30
1988-11-04,0.0,0.9,32,22,28,0.00
1988-11-05,0.0,0.9,39,20,27,0.00
1988-11-06,0.0,0.9,47,24,34,0.00
1988-11-07,0.0,0.9,43,28,34,0.00
1988-11-08,0.0,0.9,39,28,32,0.70
1988-11-09,0.3,1.6,29,18,24,0.10
1988-11-10,0.5,1.7,31,15,24,0.00
1988-11-11,0.5,1.7,30,16,24,0.60
1988-11-12,1.0,2.3,29,8,19,0.00
1988-11-13,1.0,2.3,43,26,31,0.00
1988-11-14,1.0,2.3,44,25,30,0.70
1988-11-15,1.7,3.0,25,3,15,0.00
1988-11-16,1.7,3.0,20,2,9,0.00
1988-11-17,1.8,3.0,22,8,14,0.40
1988-11-18,2.3,3.4,22,2,8,0.00
1988-11-19,2.2,3.4,27,0,6,0.00
1988-11-20,2.2,3.4,23,0,9,0.00
1988-11-21,2.2,3.4,20,3,11,0.00
1988-11-22,2.0,3.4,30,8,20,0.10
1988-11-23,1.9,3.5,27,23,25,0.00
1988-11-24,1.9,3.5,29,12,19,0.10
1988-11-25,2.1,3.6,18,6,12,0.00
1988-11-26,2.2,3.6,14,3,7,0.20
1988-11-27,2.3,3.8,11,0,3,0.00
1988-11-28,2.3,3.8,34,1,17,0.10
1988-11-29,2.4,3.9,14,3,7,0.00
1988-11-30,2.4,3.9,22,4,13,0.00
1988-12-01,2.4,3.9,36,12,22,0.10
1988-12-02,2.4,4.0,45,16,24,0.00
1988-12-03,2.4,4.0,17,15,16,0.00
1988-12-04,2.4,4.0,39,18,24,0.00
1988-12-05,2.4,4.0,41,17,24,0.00
1988-12-06,2.4,4.0,31,13,19,0.00
1988-12-07,2.4,4.0,23,5,16,0.00
1988-12-08,2.4,4.0,22,4,10,0.00
1988-12-09,2.4,4.0,26,3,13,0.00
1988-12-10,2.4,4.0,37,9,17,0.00
1988-12-11,2.4,4.0,24,11,16,0.00
1988-12-12,2.4,4.0,38,13,25,0.00
1988-12-13,2.4,4.0,36,18,27,0.00
1988-12-14,2.4,4.0,30,15,23,0.20
1988-12-15,2.6,4.2,20,10,15,0.20
1988-12-16,2.9,4.4,31,9,15,0.00
1988-12-17,2.9,4.4,37,11,19,0.00
1988-12-18,2.9,4.4,36,17,25,0.00
1988-12-19,2.9,4.4,23,12,16,0.40
1988-12-20,3.3,4.8,18,5,12,0.00
1988-12-21,3.4,4.8,18,5,13,0.40
1988-12-22,3.8,5.2,8,3,5,0.20
1988-12-23,4.1,5.4,14,2,7,0.30
1988-12-24,4.3,5.7,9,-3,4,0.40
1988-12-25,4.8,6.1,23,8,16,0.60
1988-12-26,5.4,6.7,10,-3,2,0.00
1988-12-27,5.5,6.7,6,-11,-6,0.00
1988-12-28,5.5,6.7,15,-10,0,0.10
1988-12-29,5.5,6.8,7,-9,-2,0.00
1988-12-30,5.5,6.8,25,-2,10,0.10
1988-12-31,5.6,6.9,10,5,7,0.00
1989-01-01,5.6,6.9,24,7,13,0.00
1989-01-02,5.6,6.9,26,7,15,0.10
1989-01-03,5.6,7.0,31,9,19,0.20
1989-01-04,5.6,7.2,32,16,22,0.10
1989-01-05,6.0,7.3,23,17,19,0.10
1989-01-06,6.1,7.4,19,-3,12,0.20
1989-01-07,6.3,7.6,-1,-10,-6,0.00
1989-01-08,6.4,7.6,0,-9,-6,0.00
1989-01-09,6.4,7.6,-1,-10,-6,0.30
1989-01-10,6.6,7.9,30,10,18,0.00
1989-01-11,6.7,7.9,18,-7,7,0.00
1989-01-12,6.7,7.9,11,-12,-4,0.00
1989-01-13,6.7,7.9,22,-5,5,0.10
1989-01-14,6.8,8.0,17,2,7,0.00
1989-01-15,6.8,8.0,12,-3,3,0.00
1989-01-16,6.8,8.0,22,2,10,0.10
1989-01-17,6.8,8.1,28,7,16,0.00
1989-01-18,6.8,8.1,33,9,19,0.00
1989-01-19,6.8,8.1,32,13,20,0.00
1989-01-20,6.8,8.1,35,12,19,0.00
1989-01-21,6.8,8.1,32,11,18,0.00
1989-01-22,6.8,8.1,30,9,18,0.00
1989-01-23,6.8,8.1,30,11,19,0.00
1989-01-24,6.8,8.1,23,14,18,0.30
1989-01-25,7.1,8.4,21,-1,13,0.00
1989-01-26,7.2,8.4,26,-3,10,0.00
1989-01-27,7.2,8.4,15,11,13,0.00
1989-01-28,7.2,8.4,28,6,15,0.00
1989-01-29,7.2,8.4,24,-2,11,0.00
1989-01-30,7.2,8.4,37,12,23,0.10
1989-01-31,7.2,8.5,41,18,26,0.00
1989-02-01,7.2,8.5,30,21,24,0.10
1989-02-02,7.2,8.6,28,18,22,0.00
1989-02-03,7.2,8.6,21,17,19,1.20
1989-02-04,8.6,9.8,19,9,17,0.60
1989-02-05,9.4,10.4,7,-12,-5,0.00
1989-02-06,9.4,10.4,6,-14,-7,0.00
1989-02-07,9.5,10.4,11,-15,-5,0.20
1989-02-08,9.5,10.6,20,-8,5,0.10
1989-02-09,9.6,10.7,29,8,17,0.10
1989-02-10,9.7,10.8,31,18,23,0.30
1989-02-11,10.0,11.1,30,15,20,0.00
1989-02-12,10.0,11.1,28,8,14,0.30
1989-02-13,10.3,11.4,19,0,8,0.00
1989-02-14,10.4,11.4,21,4,10,0.00
1989-02-15,10.4,11.4,23,0,10,0.00
1989-02-16,10.4,11.4,32,2,15,0.10
1989-02-17,10.4,11.5,14,10,12,0.00
1989-02-18,10.4,11.5,34,15,23,0.20
1989-02-19,10.6,11.7,32,17,21,0.40
1989-02-20,11.0,12.1,26,8,17,0.00
1989-02-21,11.1,12.1,26,7,13,0.00
1989-02-22,11.1,12.1,31,8,19,0.10
1989-02-23,11.1,12.2,39,18,27,0.00
1989-02-24,11.2,12.2,21,18,20,0.00
1989-02-25,11.2,12.2,46,26,33,0.00
1989-02-26,11.2,12.2,32,20,27,0.20
1989-02-27,11.4,12.4,33,14,20,0.00
1989-02-28,11.4,12.4,33,10,20,0.00
1989-03-01,11.4,12.4,37,14,24,0.00
1989-03-02,11.4,12.4,28,21,24,1.00
1989-03-03,12.4,13.4,29,11,19,0.30
1989-03-04,12.7,13.7,26,-1,8,0.00
1989-03-05,12.7,13.7,36,0,13,0.00
1989-03-06,12.7,13.7,41,11,26,0.00
1989-03-07,12.7,13.7,42,18,30,0.10
1989-03-08,12.7,13.8,48,31,36,0.00
1989-03-09,12.7,13.8,62,29,38,0.00
1989-03-10,12.8,13.8,34,29,30,0.00
1989-03-11,12.8,13.8,54,30,38,0.00
1989-03-12,12.8,13.8,44,27,34,0.00
1989-03-13,12.8,13.8,46,20,31,0.00
1989-03-14,12.7,13.8,23,13,17,0.00
1989-03-15,12.7,13.8,35,14,22,0.00
1989-03-16,12.7,13.8,47,17,31,0.00
1989-03-17,12.7,13.8,30,22,25,0.00
1989-03-18,12.7,13.8,44,22,31,0.00
1989-03-19,12.7,13.8,33,19,27,0.00
1989-03-20,12.7,13.8,33,9,19,0.50
1989-03-21,13.3,14.3,39,4,20,0.10
1989-03-22,13.3,14.4,40,21,28,0.00
1989-03-23,13.3,14.4,49,23,33,0.00
1989-03-24,13.3,14.4,50,26,33,0.00
1989-03-25,13.3,14.4,52,24,33,0.00
1989-03-26,13.3,14.4,47,24,31,0.00
1989-03-27,13.2,14.4,45,18,28,0.00
1989-03-28,13.2,14.4,46,18,30,0.00
1989-03-29,13.2,14.4,34,19,26,0.10
1989-03-30,13.2,14.5,27,14,20,0.30
1989-03-31,13.2,14.8,46,17,30,0.00
1989-04-01,13.1,14.8,32,20,27,0.20
1989-04-02,13.4,15.0,30,21,26,0.60
1989-04-03,13.9,15.6,30,21,26,0.70
1989-04-04,14.7,16.3,28,14,20,0.00
1989-04-05,14.7,16.3,47,16,30,0.00
1989-04-06,14.6,16.3,55,29,38,0.00
1989-04-07,14.5,16.3,36,32,34,0.00
1989-04-08,14.3,16.3,50,33,38,0.00
1989-04-09,14.0,16.3,42,21,32,0.00
1989-04-10,13.8,16.3,44,14,26,0.00
1989-04-11,13.3,16.3,45,26,33,0.00
1989-04-12,13.0,16.3,32,20,27,0.00
1989-04-13,13.0,16.3,51,16,31,0.00
1989-04-14,12.8,16.3,54,25,36,0.00
1989-04-15,12.3,16.3,54,27,38,0.00
1989-04-16,11.8,16.3,50,27,37,0.00
1989-04-17,11.5,16.3,50,31,38,0.20
1989-04-18,11.1,16.5,52,33,41,0.00
1989-04-19,10.7,16.5,57,30,41,0.00
1989-04-20,10.2,16.5,65,34,45,0.00
1989-04-21,9.5,16.5,63,35,45,0.00
1989-04-22,8.9,16.5,55,36,44,0.00
1989-04-23,8.4,16.5,62,33,44,0.00
1989-04-24,7.6,16.5,60,30,41,0.00
1989-04-25,6.8,16.5,53,28,39,0.00
1989-04-26,6.2,16.5,48,25,34,0.00
1989-04-27,5.6,16.5,36,15,23,0.00
1989-04-28,5.6,16.5,37,13,20,0.10
1989-04-29,5.6,16.6,36,12,20,0.00
1989-04-30,5.5,16.6,41,18,25,0.20
1989-05-01,5.5,16.8,45,19,32,0.00
1989-05-02,5.5,16.8,42,26,32,0.30
1989-05-03,5.5,17.1,34,29,31,0.20
1989-05-04,5.9,17.3,44,26,33,0.30
1989-05-05,5.9,17.6,54,29,40,0.00
1989-05-06,5.1,17.6,60,31,44,0.00
1989-05-07,4.1,17.6,63,36,47,0.00
1989-05-08,3.4,17.6,64,37,49,0.00
1989-05-09,2.2,17.6,65,36,47,0.00
1989-05-10,1.0,17.6,53,32,39,0.00
1989-05-11,0.7,17.6,53,31,40,0.00
1989-05-12,0.2,17.6,46,24,32,0.00
1989-05-13,0.0,17.6,48,23,32,0.00
1989-05-14,0.0,17.6,41,25,31,0.20
1989-05-15,0.0,17.8,42,25,32,0.20
1989-05-16,0.0,18.0,40,27,31,0.00
1989-05-17,0.0,18.0,47,25,35,0.00
1989-05-18,0.0,18.0,58,30,44,0.00
1989-05-19,0.0,18.0,58,36,45,0.00
1989-05-20,0.0,18.0,64,32,47,0.00
1989-05-21,0.0,18.0,63,40,49,0.00
1989-05-22,0.0,18.0,69,36,51,0.00
1989-05-23,0.0,18.0,69,44,53,0.00
1989-05-24,0.0,18.0,59,35,47,0.00
1989-05-25,0.0,18.0,51,28,37,0.00
1989-05-26,0.0,18.0,58,27,41,0.00
1989-05-27,0.0,18.0,67,32,48,0.00
1989-05-28,0.0,18.0,69,40,52,0.00
1989-05-29,0.0,18.0,70,40,51,0.00
1989-05-30,0.0,18.0,62,33,46,0.00
1989-05-31,0.0,18.0,59,29,42,0.00
1989-06-01,0.0,18.0,62,31,46,0.00
1989-06-02,0.0,18.0,62,33,46,0.10
1989-06-03,0.0,18.1,55,34,41,0.00
1989-06-04,0.0,18.1,60,31,40,0.00
1989-06-05,0.0,18.1,62,29,45,0.00
1989-06-06,0.0,18.1,62,35,45,0.00
1989-06-07,0.0,18.1,67,33,46,0.00
1989-06-08,0.0,18.1,54,36,42,0.20
1989-06-09,0.0,18.3,57,35,44,0.00
1989-06-10,0.0,18.3,58,36,42,0.20
1989-06-11,0.0,18.5,63,34,46,0.00
1989-06-12,0.0,18.5,57,34,41,0.10
1989-06-13,0.0,18.6,58,31,41,0.00
1989-06-14,0.0,18.6,64,33,47,0.00
1989-06-15,0.0,18.6,71,40,54,0.00
1989-06-16,0.0,18.6,72,45,57,0.00
1989-06-17,0.0,18.6,46,39,42,0.00
1989-06-18,0.0,18.6,77,41,58,0.00
1989-06-19,0.0,18.6,76,47,58,0.00
1989-06-20,0.0,18.6,70,49,57,0.00
1989-06-21,0.0,18.6,45,38,40,0.00
1989-06-22,0.0,18.6,56,26,40,0.00
1989-06-23,0.0,18.6,54,35,46,0.00
1989-06-24,0.0,18.6,69,35,51,0.00
1989-06-25,0.0,18.6,70,41,52,0.00
1989-06-26,0.0,18.6,43,36,38,0.00
1989-06-27,0.0,18.6,71,38,54,0.00
1989-06-28,0.0,18.6,72,44,55,0.00
1989-06-29,0.0,18.6,71,43,55,0.00
1989-06-30,0.0,18.6,75,43,58,0.00
1989-07-01,0.0,18.6,76,45,58,0.00
1989-07-02,0.0,18.6,78,43,59,0.00
1989-07-03,0.0,18.6,82,46,62,0.00
1989-07-04,0.0,18.6,85,48,63,0.00
1989-07-05,0.0,18.6,85,49,65,0.00
1989-07-06,0.0,18.6,85,52,63,0.00
1989-07-07,0.0,18.6,85,50,63,0.00
1989-07-08,0.0,18.6,78,50,59,0.20
1989-07-09,0.0,18.8,81,49,63,0.00
1989-07-10,0.0,18.8,53,50,51,0.30
1989-07-11,0.0,19.1,71,42,51,0.20
1989-07-12,0.0,19.3,49,46,47,0.00
1989-07-13,0.0,19.3,72,43,55,0.00
1989-07-14,0.0,19.3,68,45,54,0.00
1989-07-15,0.0,19.3,73,44,57,0.00
1989-07-16,0.0,19.3,76,45,59,0.00
1989-07-17,0.0,19.3,76,48,60,0.00
1989-07-18,0.0,19.3,79,47,61,0.00
1989-07-19,0.0,19.3,82,45,61,0.00
1989-07-20,0.0,19.3,80,46,60,0.00
1989-07-21,0.0,19.3,75,46,58,0.00
1989-07-22,0.0,19.3,73,46,53,0.20
1989-07-23,0.0,19.5,71,44,51,0.50
1989-07-24,0.0,20.0,66,41,49,0.30
1989-07-25,0.0,20.3,63,40,45,0.30
1989-07-26,0.0,20.6,55,41,47,0.20
1989-07-27,0.0,20.8,68,44,53,0.00
1989-07-28,0.0,20.8,71,43,51,0.00
1989-07-29,0.0,20.8,64,41,46,0.50
1989-07-30,0.0,21.3,64,39,49,0.00
1989-07-31,0.0,21.3,72,43,54,0.80
1989-08-01,0.0,22.1,64,44,49,0.20
1989-08-02,0.0,22.3,57,44,49,0.20
1989-08-03,0.0,22.5,70,42,53,0.00
1989-08-04,0.0,22.5,68,44,54,0.00
1989-08-05,0.0,22.5,70,44,54,0.00
1989-08-06,0.0,22.5,68,43,53,0.00
1989-08-07,0.0,22.5,71,40,53,0.00
1989-08-08,0.0,22.5,68,41,53,0.00
1989-08-09,0.0,22.5,67,46,54,0.10
1989-08-10,0.0,22.6,70,42,51,0.20
1989-08-11,0.0,22.8,65,42,49,0.20
1989-08-12,0.0,23.0,60,42,49,0.00
1989-08-13,0.0,23.0,68,42,51,0.00
1989-08-14,0.0,23.0,68,39,51,0.10
1989-08-15,0.0,23.1,69,36,51,0.00
1989-08-16,0.0,23.1,68,42,52,0.00
1989-08-17,0.0,23.1,62,40,47,0.00
1989-08-18,0.0,23.1,62,40,48,0.00
1989-08-19,0.0,23.1,46,56,-42,0.00
1989-08-20,0.0,23.1,42,54,-42,0.00
1989-08-21,0.0,23.1,64,34,46,0.00
1989-08-22,0.0,23.1,44,38,40,0.00
1989-08-23,0.0,23.1,45,39,41,0.00
1989-08-24,0.0,23.1,70,41,52,0.00
1989-08-25,0.0,23.1,70,38,50,0.00
1989-08-26,0.0,23.1,67,37,51,0.00
1989-08-27,0.0,23.1,68,42,52,0.00
1989-08-28,0.0,23.1,73,39,52,0.00
1989-08-29,0.0,23.1,45,41,42,0.00
1989-08-30,0.0,23.1,67,41,52,0.00
1989-08-31,0.0,23.1,72,44,54,0.00
1989-09-01,0.0,23.1,74,40,54,0.00
1989-09-02,0.0,23.1,73,41,55,0.00
1989-09-03,0.0,23.1,68,44,54,0.00
1989-09-04,0.0,23.1,74,40,52,0.00
1989-09-05,0.0,23.1,72,38,51,0.00
1989-09-06,0.0,23.1,73,40,54,0.00
1989-09-07,0.0,23.1,75,46,55,0.00
1989-09-08,0.0,23.1,53,35,42,0.20
1989-09-09,0.0,23.3,60,30,42,0.00
1989-09-10,0.0,23.3,48,33,39,0.00
1989-09-11,0.0,23.3,52,31,41,0.00
1989-09-12,0.0,23.3,45,29,34,0.70
1989-09-13,0.0,24.0,41,28,33,0.00
1989-09-14,0.0,24.0,62,26,41,0.00
1989-09-15,0.0,24.0,66,32,46,0.00
1989-09-16,0.0,24.0,65,34,47,0.00
1989-09-17,0.0,24.0,69,40,52,0.00
1989-09-18,0.0,24.0,68,40,50,0.00
1989-09-19,0.0,24.0,64,39,49,0.30
1989-09-20,0.0,24.3,59,35,42,0.00
1989-09-21,0.0,24.3,61,30,42,0.00
1989-09-22,0.0,24.3,64,31,44,0.00
1989-09-23,0.0,24.3,65,33,46,0.00
1989-09-24,0.0,24.3,66,41,49,0.00
1989-09-25,0.0,24.3,68,36,49,0.00
1989-09-26,0.0,24.3,70,39,51,0.00
1989-09-27,0.0,24.3,63,40,50,0.00
1989-09-28,0.0,24.3,72,41,52,0.00
1989-09-29,0.0,24.3,70,40,51,0.00
1989-09-30,0.0,24.3,72,39,51,0.00
1989-10-01,0.0,0.0,60,36,45,0.00
1989-10-02,0.0,0.0,65,33,45,0.00
1989-10-03,0.0,0.0,64,32,44,0.00
1989-10-04,0.0,0.0,41,30,34,0.00
1989-10-05,0.0,0.0,49,26,35,0.10
1989-10-06,0.0,0.1,30,25,27,0.10
1989-10-07,0.0,0.2,52,30,37,0.00
1989-10-08,0.0,0.2,58,28,39,0.00
1989-10-09,0.0,0.2,62,32,43,0.00
1989-10-10,0.0,0.2,63,32,45,0.00
1989-10-11,0.0,0.2,41,39,40,0.00
1989-10-12,0.0,0.2,65,34,46,0.00
1989-10-13,0.0,0.2,68,34,47,0.00
1989-10-14,0.0,0.2,42,37,39,0.00
1989-10-15,0.0,0.2,45,30,35,0.30
1989-10-16,0.0,0.5,37,20,28,0.20
1989-10-17,0.0,0.7,37,17,25,0.00
1989-10-18,0.0,0.7,39,18,26,0.00
1989-10-19,0.0,0.7,50,16,29,0.00
1989-10-20,0.0,0.7,49,24,34,0.10
1989-10-21,0.0,0.8,45,32,36,0.00
1989-10-22,0.0,0.8,45,29,33,0.00
1989-10-23,0.0,0.8,49,24,34,0.10
1989-10-24,0.0,0.9,56,28,38,0.00
1989-10-25,0.0,0.9,52,31,40,0.00
1989-10-26,0.0,0.9,36,17,22,0.20
1989-10-27,0.0,1.1,17,14,15,0.00
1989-10-28,0.0,1.1,30,12,23,0.00
1989-10-29,0.0,1.1,24,8,14,0.00
1989-10-30,0.0,1.1,34,5,17,0.00
1989-10-31,0.0,1.1,36,16,23,0.00
1989-11-01,0.0,1.1,26,9,15,0.00
1989-11-02,0.0,1.1,38,7,20,0.00
1989-11-03,0.0,1.1,37,19,28,0.10
1989-11-04,0.0,1.2,35,23,29,0.00
1989-11-05,0.0,1.2,44,27,32,0.00
1989-11-06,0.0,1.2,30,19,24,0.10
1989-11-07,0.0,1.3,29,18,22,0.00
1989-11-08,0.0,1.3,32,14,22,0.00
1989-11-09,0.0,1.3,41,22,31,0.00
1989-11-10,0.0,1.3,46,25,34,0.00
1989-11-11,0.0,1.3,56,30,38,0.00
1989-11-12,0.0,1.3,50,28,36,0.00
1989-11-13,0.0,1.3,46,26,33,0.00
1989-11-14,0.0,1.3,40,10,26,0.00
1989-11-15,0.0,1.3,26,9,16,0.00
1989-11-16,0.0,1.3,34,15,23,0.00
1989-11-17,0.0,1.3,33,16,24,0.00
1989-11-18,0.0,1.3,34,14,24,0.00
1989-11-19,0.0,1.3,50,21,34,0.00
1989-11-20,0.0,1.3,60,31,41,0.00
1989-11-21,0.0,1.3,47,25,36,0.00
1989-11-22,0.0,1.3,40,20,28,0.00
1989-11-23,0.0,1.3,40,22,28,0.00
1989-11-24,0.0,1.3,36,24,26,0.30
1989-11-25,0.2,1.6,27,19,23,0.20
1989-11-26,0.3,1.8,26,13,21,0.80
1989-11-27,1.1,2.6,13,-1,7,0.00
1989-11-28,1.1,2.6,15,-5,3,0.00
1989-11-29,1.0,2.6,31,-1,14,0.10
1989-11-30,1.2,2.7,37,11,20,0.10
1989-12-01,1.2,2.8,39,14,21,0.00
1989-12-02,1.2,2.8,38,11,20,0.00
1989-12-03,1.2,2.8,35,17,24,0.00
1989-12-04,1.2,2.8,41,18,28,0.00
1989-12-05,1.2,2.8,38,24,29,0.10
1989-12-06,1.2,2.9,27,12,20,0.10
1989-12-07,1.4,3.0,24,5,12,0.00
1989-12-08,1.4,3.0,30,4,18,0.10
1989-12-09,1.5,3.1,29,19,23,0.10
1989-12-10,1.5,3.2,21,-4,9,0.10
1989-12-11,1.7,3.3,11,-7,-3,0.00
1989-12-12,1.7,3.3,3,0,2,0.00
1989-12-13,1.7,3.3,16,1,8,0.10
1989-12-14,1.8,3.4,20,6,14,0.00
1989-12-15,1.8,3.4,21,10,16,0.00
1989-12-16,1.8,3.4,14,-3,5,0.00
1989-12-17,1.8,3.4,9,-3,4,0.40
1989-12-18,2.1,3.8,11,7,9,0.00
1989-12-19,2.1,3.8,21,6,11,0.10
1989-12-20,2.1,3.9,25,7,15,0.00
1989-12-21,2.1,3.9,26,10,15,0.00
1989-12-22,2.2,3.9,21,6,13,0.00
1989-12-23,2.2,3.9,32,11,21,0.00
1989-12-24,2.2,3.9,31,13,19,0.00
1989-12-25,2.2,3.9,36,11,20,0.00
1989-12-26,2.2,3.9,35,12,22,0.00
1989-12-27,2.2,3.9,34,15,23,0.00
1989-12-28,2.2,3.9,31,14,20,0.10
1989-12-29,2.2,4.0,25,10,16,0.00
1989-12-30,2.2,4.0,21,0,8,0.00
1989-12-31,2.3,4.0,20,2,10,0.00
1990-01-01,2.3,4.0,26,6,15,0.00
1990-01-02,2.3,4.0,24,11,17,0.00
1990-01-03,2.3,4.0,18,-4,8,0.00
1990-01-04,2.3,4.0,12,-8,1,0.00
1990-01-05,2.4,4.0,20,1,8,0.00
1990-01-06,2.4,4.0,25,0,11,0.10
1990-01-07,2.4,4.1,26,11,19,0.00
1990-01-08,2.4,4.1,27,18,24,0.20
1990-01-09,2.5,4.3,38,21,27,0.00
1990-01-10,2.5,4.3,37,19,28,0.00
1990-01-11,2.5,4.3,44,23,29,0.00
1990-01-12,2.5,4.3,40,19,26,0.00
1990-01-13,2.5,4.3,29,20,24,0.30
1990-01-14,2.8,4.6,30,14,20,0.10
1990-01-15,2.8,4.7,31,11,16,0.00
1990-01-16,2.9,4.7,22,6,11,0.00
1990-01-17,2.9,4.7,22,5,11,0.00
1990-01-18,2.9,4.7,20,5,13,0.10
