#------------------------------------------------- WARNING --------------------------------------------
#
# The data you have obtained from this automated Natural Resource Conservation Service
# database are subject to revision regardless of indicated Quality Assurance level.
# Data are released on condition that neither the NRCS nor the United States Government
# may be held liable for any damages resulting from its use.
#
# Help and Tutorials: http://www.wcc.nrcs.usda.gov/report_generator/report_generator_landing.htm
#
# Support Contact: nrcsprod@midatl.service-now.com
#
#------------------------------------------------------------------------------------------------------
#
# Reporting Frequency: Daily
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Day
#
# Data for the following site(s) are contained in this file:
#
#	SNOTEL 547: Ivanhoe, CO
#
# Data items provided in this file:
#
# Element Name                Value Type  Function Type  Function Duration             Base Data  Measurement Units   Sensor Depth  Element Code  Description
# Snow Water Equivalent       Value       None           Instantaneous - Start of Day  N/A        Inches              N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously
# Precipitation Accumulation  Value       None           Instantaneous - Start of Day  N/A        Inches              N/A           PREC          Water year accumulated precipitation
# Air Temperature Maximum     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TMAX          Maximum air temperature - sub-hourly sampling frequency
# Air Temperature Minimum     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TMIN          Minimum air temperature - sub-hourly sampling frequency
# Air Temperature Average     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TAVG          Average air temperature - sub-hourly sampling frequency
# Precipitation Increment     Value       None           Day                           N/A        Inches              N/A           PRCP          Total precipitation
#
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
#
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
#
#------------------------------------------------------------------------------------------------------
#
# Ivanhoe (547)
# Colorado  SNOTEL Site - 10400 ft
# Reporting Frequency: Daily; Date Range: Period of Record
#
# As of: Apr 17, 2018 1:58:57 PM GMT-08:00
#
Date,Snow Water Equivalent (in) Start of Day Values,Precipitation Accumulation (in) Start of Day Values,Air Temperature Maximum (degF),Air Temperature Minimum (degF),Air Temperature Average (degF),Precipitation Increment (in)
1995-09-29,0.6,44.8,59,,35,0.90
1995-09-30,1.0,45.7,44,25,31,0.20
1995-10-01,1.1,0.0,50,20,33,0.00
1995-10-02,1.1,0.0,51,23,36,0.00
1995-10-03,1.0,0.0,57,25,42,0.10
1995-10-04,0.8,0.1,42,20,25,0.80
1995-10-05,1.4,0.9,31,7,20,0.00
1995-10-06,1.5,0.9,61,7,30,0.10
1995-10-07,1.4,1.0,59,18,37,0.00
1995-10-08,1.4,1.0,54,20,35,0.00
1995-10-09,1.4,1.0,53,17,34,0.10
1995-10-10,1.4,1.1,61,26,40,0.00
1995-10-11,1.4,1.1,67,29,44,0.00
1995-10-12,1.3,1.1,56,29,38,0.00
1995-10-13,1.3,1.1,43,17,28,0.30
1995-10-14,1.2,1.4,55,14,33,0.10
1995-10-15,1.3,1.5,64,25,42,0.00
1995-10-16,1.3,1.5,60,26,40,0.00
1995-10-17,1.2,1.5,58,26,39,0.00
1995-10-18,1.2,1.5,59,23,40,0.00
1995-10-19,1.1,1.5,45,18,31,0.00
1995-10-20,1.1,1.5,55,17,33,0.00
1995-10-21,1.1,1.5,56,20,38,0.00
1995-10-22,1.1,1.5,38,10,20,0.50
1995-10-23,1.5,2.0,40,8,18,0.00
1995-10-24,1.6,2.0,51,9,24,0.00
1995-10-25,1.6,2.0,52,8,27,0.10
1995-10-26,1.6,2.1,36,24,31,0.00
1995-10-27,1.6,2.1,40,22,30,0.00
1995-10-28,1.6,2.1,46,19,29,0.00
1995-10-29,1.6,2.1,56,20,35,0.10
1995-10-30,1.7,2.2,47,25,34,0.00
1995-10-31,1.7,2.2,49,28,34,0.20
1995-11-01,1.7,2.4,47,16,27,0.50
1995-11-02,2.1,2.9,35,0,15,0.00
1995-11-03,2.2,2.9,38,-5,14,0.00
1995-11-04,2.2,2.9,45,3,18,0.00
1995-11-05,2.2,2.9,51,4,24,0.00
1995-11-06,2.2,2.9,47,12,27,0.10
1995-11-07,2.2,3.0,38,19,25,0.10
1995-11-08,2.4,3.1,49,16,29,0.00
1995-11-09,2.4,3.1,36,22,28,0.40
1995-11-10,2.5,3.5,23,5,13,0.40
1995-11-11,2.9,3.9,31,-2,19,0.10
1995-11-12,3.0,4.0,29,28,29,0.00
1995-11-13,3.0,4.0,32,28,30,0.00
1995-11-14,3.1,4.0,54,21,32,0.00
1995-11-15,3.1,4.0,61,19,32,0.00
1995-11-16,3.1,4.0,52,17,31,0.00
1995-11-17,3.1,4.0,54,17,29,0.00
1995-11-18,3.1,4.0,56,17,30,0.00
1995-11-19,3.1,4.0,55,17,30,0.00
1995-11-20,3.0,4.0,54,17,30,0.00
1995-11-21,3.0,4.0,50,13,28,0.00
1995-11-22,3.0,4.0,33,14,24,0.00
1995-11-23,3.0,4.0,42,6,23,0.00
1995-11-24,3.0,4.0,48,13,28,0.10
1995-11-25,3.1,4.1,53,15,30,0.00
1995-11-26,3.1,4.1,36,12,26,0.70
1995-11-27,3.5,4.8,18,1,11,0.20
1995-11-28,3.7,5.0,19,-8,11,0.40
1995-11-29,4.0,5.4,36,13,23,0.10
1995-11-30,4.1,5.5,51,17,28,0.00
1995-12-01,4.1,5.5,57,13,27,0.00
1995-12-02,4.1,5.5,46,11,24,0.00
1995-12-03,4.1,5.5,42,7,20,0.00
1995-12-04,4.1,5.5,33,24,28,0.30
1995-12-05,4.2,5.8,34,24,28,0.30
1995-12-06,4.5,6.1,30,6,22,0.10
1995-12-07,4.6,6.2,29,6,18,0.50
1995-12-08,5.0,6.7,31,12,17,0.00
1995-12-09,5.1,6.7,35,7,17,0.00
1995-12-10,5.1,6.7,35,9,21,0.00
1995-12-11,5.1,6.7,47,11,26,0.10
1995-12-12,5.1,6.8,36,19,27,0.10
1995-12-13,5.2,6.9,32,17,24,0.60
1995-12-14,5.6,7.5,40,3,15,0.00
1995-12-15,5.6,7.5,46,-1,16,0.00
1995-12-16,5.6,7.5,43,8,18,0.00
1995-12-17,5.6,7.5,31,3,12,0.00
1995-12-18,5.6,7.5,38,1,11,0.00
1995-12-19,5.6,7.5,33,-2,8,0.00
1995-12-20,5.6,7.5,26,-7,4,0.00
1995-12-21,5.6,7.5,25,-6,5,0.00
1995-12-22,5.6,7.5,21,-9,0,0.00
1995-12-23,5.6,7.5,30,-11,2,0.00
1995-12-24,5.6,7.5,41,-1,11,0.00
1995-12-25,5.6,7.5,44,0,14,0.00
1995-12-26,5.6,7.5,47,3,16,0.00
1995-12-27,5.6,7.5,43,0,13,0.00
1995-12-28,5.6,7.5,34,-1,12,0.00
1995-12-29,5.6,7.5,33,-1,11,0.00
1995-12-30,5.6,7.5,17,9,14,0.70
1995-12-31,6.0,8.2,23,6,17,0.70
1996-01-01,6.7,8.9,14,-7,5,0.10
1996-01-02,6.8,9.0,23,-16,2,0.20
1996-01-03,7.0,9.2,20,4,15,0.50
1996-01-04,7.4,9.7,,,,0.20
1996-01-05,7.6,9.9,21,-1,10,0.00
1996-01-06,7.6,9.9,25,-14,5,0.50
1996-01-07,7.9,10.4,47,5,19,0.00
1996-01-08,7.9,10.4,45,5,18,0.00
1996-01-09,7.9,10.4,55,9,23,0.00
1996-01-10,8.0,10.4,26,0,18,0.40
1996-01-11,8.2,10.8,41,-1,15,0.00
1996-01-12,8.2,10.8,55,14,26,0.00
1996-01-13,8.2,10.8,53,12,24,0.00
1996-01-14,8.2,10.8,50,9,21,0.00
1996-01-15,8.2,10.8,46,8,24,0.00
1996-01-16,8.2,10.8,,,,0.80
1996-01-17,8.7,11.6,25,-2,16,0.30
1996-01-18,9.0,11.9,20,-9,0,0.00
1996-01-19,9.1,11.9,16,3,10,0.60
1996-01-20,9.4,12.5,19,-8,5,0.00
1996-01-21,9.4,12.5,35,-4,13,0.10
1996-01-22,9.5,12.6,25,4,13,0.20
1996-01-23,9.6,12.8,15,-1,3,0.10
1996-01-24,9.7,12.9,18,1,10,0.40
1996-01-25,10.1,13.3,16,-7,9,0.00
1996-01-26,10.1,13.3,8,-10,-4,0.40
1996-01-27,10.5,13.7,23,-17,8,0.00
1996-01-28,10.5,13.7,15,2,11,1.00
1996-01-29,10.5,14.7,24,12,20,0.40
1996-01-30,10.7,15.1,22,17,20,0.40
1996-01-31,11.3,15.5,23,13,17,0.40
1996-02-01,11.7,15.9,30,6,13,0.30
1996-02-02,12.1,16.2,14,-4,4,0.00
1996-02-03,12.1,16.2,18,-12,-1,0.00
1996-02-04,12.1,16.2,42,-12,15,0.10
1996-02-05,12.3,16.3,36,16,24,0.30
1996-02-06,12.5,16.6,44,14,25,0.30
1996-02-07,12.6,16.9,48,19,28,0.00
1996-02-08,12.6,16.9,52,14,29,0.00
1996-02-09,12.6,16.9,58,11,28,0.00
1996-02-10,12.6,16.9,53,9,21,0.00
1996-02-11,12.6,16.9,56,7,23,0.00
1996-02-12,12.6,16.9,59,9,24,0.00
1996-02-13,12.6,16.9,55,8,26,0.00
1996-02-14,12.6,16.9,51,7,27,0.00
1996-02-15,12.6,16.9,44,7,24,0.00
1996-02-16,12.6,16.9,53,4,24,0.00
1996-02-17,12.6,16.9,53,8,29,0.10
1996-02-18,12.6,17.0,30,21,24,0.70
1996-02-19,13.0,17.7,42,11,23,0.00
1996-02-20,13.0,17.7,29,26,28,1.40
1996-02-21,14.0,19.1,26,25,26,0.00
1996-02-22,14.0,19.1,37,5,20,1.40
1996-02-23,15.7,20.5,41,0,15,0.00
1996-02-24,15.7,20.5,47,7,22,0.00
1996-02-25,15.7,20.5,46,5,24,0.00
1996-02-26,15.7,20.5,21,0,11,0.00
1996-02-27,15.7,20.5,20,-12,2,0.00
1996-02-28,15.7,20.5,36,-15,4,0.00
1996-02-29,15.7,20.5,24,-10,5,0.30
1996-03-01,15.9,20.8,21,0,9,0.10
1996-03-02,15.9,20.9,33,6,15,0.10
1996-03-03,15.9,21.0,48,-1,22,0.10
1996-03-04,16.0,21.1,44,14,25,0.00
1996-03-05,16.2,21.1,36,14,21,0.90
1996-03-06,16.9,22.0,34,-6,16,0.00
1996-03-07,16.9,22.0,35,-8,14,0.10
1996-03-08,16.9,22.1,44,-2,21,0.00
1996-03-09,17.0,22.1,60,6,30,0.10
1996-03-10,17.0,22.2,62,17,34,0.00
1996-03-11,17.0,22.2,62,14,31,0.00
1996-03-12,16.9,22.2,47,17,27,0.00
1996-03-13,16.7,22.2,51,16,28,0.20
1996-03-14,16.0,22.4,46,11,22,0.30
1996-03-15,16.0,22.7,54,5,27,0.00
1996-03-16,16.0,22.7,47,18,26,0.00
1996-03-17,16.0,22.7,26,2,15,0.70
1996-03-18,16.5,23.4,32,-7,11,0.20
1996-03-19,16.5,23.6,40,-11,13,0.00
1996-03-20,16.5,23.6,55,1,26,0.10
1996-03-21,16.5,23.7,56,9,31,0.00
1996-03-22,16.5,23.7,57,13,33,0.10
1996-03-23,16.5,23.8,49,7,28,0.20
1996-03-24,16.5,24.0,23,6,13,0.00
1996-03-25,16.5,24.0,29,-3,13,0.00
1996-03-26,16.5,24.0,47,-3,20,0.10
1996-03-27,16.5,24.1,55,3,27,0.10
1996-03-28,16.5,24.2,51,13,32,0.00
1996-03-29,16.5,24.2,51,15,28,0.00
1996-03-30,16.5,24.2,49,15,28,0.10
1996-03-31,16.2,24.3,51,17,31,0.00
1996-04-01,16.2,24.3,59,13,37,0.00
1996-04-02,16.2,24.3,57,24,38,0.50
1996-04-03,16.2,24.8,52,16,29,0.20
1996-04-04,16.2,25.0,46,15,26,0.30
1996-04-05,16.5,25.3,57,11,30,0.00
1996-04-06,16.2,25.3,55,11,32,0.10
1996-04-07,16.4,25.4,56,17,35,0.00
1996-04-08,16.3,25.4,60,29,41,0.00
1996-04-09,16.3,25.4,69,26,43,0.00
1996-04-10,16.0,25.4,62,28,39,0.20
1996-04-11,16.0,25.6,34,22,28,0.30
1996-04-12,16.3,25.9,55,21,34,0.10
1996-04-13,16.4,26.0,28,13,20,0.70
1996-04-14,16.6,26.7,39,0,18,0.30
1996-04-15,16.7,27.0,62,-1,30,0.00
1996-04-16,16.6,27.0,58,11,37,0.10
1996-04-17,16.4,27.1,44,14,29,0.20
1996-04-18,16.1,27.3,50,13,25,0.60
1996-04-19,16.6,27.9,31,0,14,0.20
1996-04-20,16.2,28.1,41,-1,20,0.10
1996-04-21,16.6,28.2,45,7,23,0.10
1996-04-22,16.6,28.3,47,3,24,0.00
1996-04-23,15.9,28.3,56,23,39,0.10
1996-04-24,15.8,28.4,65,28,47,0.10
1996-04-25,15.1,28.5,49,24,34,0.00
1996-04-26,15.2,28.5,54,21,37,0.10
1996-04-27,15.1,28.6,45,15,31,0.50
1996-04-28,15.6,29.1,27,3,15,0.10
1996-04-29,15.6,29.2,46,6,27,0.10
1996-04-30,15.6,29.3,51,26,36,0.00
1996-05-01,15.5,29.3,50,22,34,0.10
1996-05-02,15.4,29.4,56,28,42,0.00
1996-05-03,15.1,29.4,58,30,44,0.00
1996-05-04,14.8,29.4,62,26,43,0.00
1996-05-05,14.2,29.4,63,27,45,0.00
1996-05-06,13.6,29.4,63,26,45,0.00
1996-05-07,12.9,29.4,60,30,46,0.00
1996-05-08,12.2,29.4,64,31,49,0.00
1996-05-09,11.5,29.4,62,28,43,0.00
1996-05-10,10.8,29.4,58,24,41,0.00
1996-05-11,10.2,29.4,65,25,45,0.00
1996-05-12,9.7,29.4,67,27,48,0.00
1996-05-13,8.9,29.4,73,33,52,0.00
1996-05-14,8.1,29.4,69,33,49,0.00
1996-05-15,7.0,29.4,71,31,51,0.00
1996-05-16,6.0,29.4,70,33,52,0.00
1996-05-17,4.8,29.4,59,32,43,0.10
1996-05-18,4.0,29.5,67,33,51,0.00
1996-05-19,2.8,29.5,63,36,50,0.00
1996-05-20,1.1,29.5,54,30,38,0.00
1996-05-21,0.5,29.5,63,29,46,0.00
1996-05-22,0.0,29.5,62,35,47,0.00
1996-05-23,0.0,29.5,59,27,42,0.00
1996-05-24,0.0,29.5,52,29,41,0.20
1996-05-25,0.0,29.7,42,27,36,0.50
1996-05-26,0.0,30.2,33,27,29,0.80
1996-05-27,0.0,31.0,42,27,32,0.00
1996-05-28,0.0,31.0,56,27,36,0.10
1996-05-29,0.0,31.1,64,27,46,0.00
1996-05-30,0.0,31.1,59,30,44,0.00
1996-05-31,0.0,31.1,56,27,42,0.10
1996-06-01,0.0,31.2,56,26,41,0.00
1996-06-02,0.0,31.2,62,26,44,0.00
1996-06-03,0.0,31.2,64,31,46,0.00
1996-06-04,0.0,31.2,65,32,49,0.00
1996-06-05,0.0,31.2,67,34,49,0.00
1996-06-06,0.0,31.2,61,31,46,0.00
1996-06-07,0.0,31.2,70,30,51,0.00
1996-06-08,0.0,31.2,71,36,52,0.00
1996-06-09,0.0,31.2,70,38,51,0.00
1996-06-10,0.0,31.2,69,38,49,0.00
1996-06-11,0.0,31.2,70,36,49,0.00
1996-06-12,0.0,31.2,70,36,49,0.10
1996-06-13,0.0,31.3,68,37,51,0.00
1996-06-14,0.0,31.3,64,38,47,0.10
1996-06-15,0.0,31.4,43,34,40,0.30
1996-06-16,0.0,31.7,67,33,49,0.00
1996-06-17,0.0,31.7,68,38,53,0.00
1996-06-18,0.0,31.7,69,35,53,0.00
1996-06-19,0.0,31.7,74,34,55,0.00
1996-06-20,0.0,31.7,73,40,54,0.20
1996-06-21,0.0,31.9,67,37,51,0.20
1996-06-22,0.0,32.1,64,36,50,0.00
1996-06-23,0.0,32.1,70,34,52,0.00
1996-06-24,0.0,32.1,72,38,54,0.00
1996-06-25,0.0,32.1,70,39,52,0.00
1996-06-26,0.0,32.1,71,39,53,0.20
1996-06-27,0.0,32.3,68,40,48,0.10
1996-06-28,0.0,32.4,58,36,44,0.20
1996-06-29,0.0,32.6,73,35,54,0.00
1996-06-30,0.0,32.6,69,41,55,0.00
1996-07-01,0.0,32.6,74,40,56,0.00
1996-07-02,0.0,32.6,78,43,57,0.00
1996-07-03,0.0,32.6,75,44,56,0.10
1996-07-04,0.0,32.7,78,45,57,0.00
1996-07-05,0.0,32.7,73,43,55,0.00
1996-07-06,0.0,32.7,76,42,57,0.10
1996-07-07,0.0,32.8,76,44,60,0.00
1996-07-08,0.0,32.8,73,45,56,0.00
1996-07-09,0.0,32.8,68,45,53,0.00
1996-07-10,0.0,32.8,69,44,55,0.00
1996-07-11,0.0,32.8,76,42,58,0.00
1996-07-12,0.0,32.8,74,42,58,0.00
1996-07-13,0.0,32.8,72,42,57,0.00
1996-07-14,0.0,32.8,76,38,57,0.00
1996-07-15,0.0,32.8,73,43,54,0.10
1996-07-16,0.0,32.9,69,43,54,0.00
1996-07-17,0.0,32.9,73,43,55,0.10
1996-07-18,0.0,33.0,66,42,50,0.20
1996-07-19,0.0,33.2,78,41,59,0.00
1996-07-20,0.0,33.2,77,44,60,0.10
1996-07-21,0.0,33.3,76,42,59,0.00
1996-07-22,0.0,33.3,77,42,59,0.00
1996-07-23,0.0,33.3,74,40,57,0.00
1996-07-24,0.0,33.3,76,40,58,0.00
1996-07-25,0.0,33.3,73,43,55,0.00
1996-07-26,0.0,33.3,71,41,54,0.10
1996-07-27,0.0,33.4,75,40,58,0.00
1996-07-28,0.0,33.4,73,44,53,0.60
1996-07-29,0.0,34.0,67,42,49,0.10
1996-07-30,0.0,34.1,69,42,53,0.00
1996-07-31,0.0,34.1,73,41,56,0.00
1996-08-01,0.0,34.1,76,42,57,0.00
1996-08-02,0.0,34.1,73,40,57,0.00
1996-08-03,0.0,34.1,69,44,50,0.00
1996-08-04,0.0,34.1,65,32,50,0.00
1996-08-05,0.0,34.1,71,30,52,0.00
1996-08-06,0.0,34.1,73,39,54,0.00
1996-08-07,0.0,34.1,73,39,52,0.10
1996-08-08,0.0,34.2,74,39,52,0.00
1996-08-09,0.0,34.2,70,41,52,0.00
1996-08-10,0.0,34.2,72,36,53,0.00
1996-08-11,0.0,34.2,78,40,57,0.00
1996-08-12,0.0,34.2,82,43,60,0.00
1996-08-13,0.0,34.2,79,44,60,0.00
1996-08-14,0.0,34.2,80,45,58,0.10
1996-08-15,0.0,34.3,76,40,54,0.10
1996-08-16,0.0,34.4,74,39,55,0.00
1996-08-17,0.0,34.4,77,40,58,0.00
1996-08-18,0.0,34.4,65,39,49,0.10
1996-08-19,0.0,34.5,72,38,52,0.00
1996-08-20,0.0,34.5,72,40,53,0.00
1996-08-21,0.0,34.5,70,40,51,0.00
1996-08-22,0.0,34.5,67,41,51,0.00
1996-08-23,0.0,34.5,67,39,51,0.00
1996-08-24,0.0,34.5,77,39,55,0.00
1996-08-25,0.0,34.5,71,41,55,0.10
1996-08-26,0.0,34.6,66,44,50,0.00
1996-08-27,0.0,34.6,70,41,51,0.00
1996-08-28,0.0,34.6,70,40,53,0.00
1996-08-29,0.0,34.6,74,40,55,0.00
1996-08-30,0.0,34.6,70,36,51,0.00
1996-08-31,0.0,34.6,72,37,54,0.00
1996-09-01,0.0,34.6,73,38,54,0.00
1996-09-02,0.0,34.6,75,39,54,0.00
1996-09-03,0.0,34.6,77,39,57,0.10
1996-09-04,0.0,34.7,77,41,58,0.00
1996-09-05,0.0,34.7,73,39,50,0.00
1996-09-06,0.0,34.7,51,33,40,0.10
1996-09-07,0.0,34.8,62,31,44,0.10
1996-09-08,0.0,34.9,65,32,47,0.00
1996-09-09,0.0,34.9,71,36,50,0.00
1996-09-10,0.0,34.9,74,36,51,0.00
1996-09-11,0.0,34.9,65,37,49,0.10
1996-09-12,0.0,35.0,56,37,45,0.20
1996-09-13,0.0,35.2,53,35,40,0.10
1996-09-14,0.0,35.3,56,32,39,0.50
1996-09-15,0.0,35.8,54,32,39,0.20
1996-09-16,0.0,36.0,67,30,46,0.00
1996-09-17,0.0,36.0,,,,0.50
1996-09-18,0.4,36.5,,,,0.30
1996-09-19,0.3,36.8,,,,0.20
1996-09-20,0.2,37.0,48,26,33,0.10
1996-09-21,0.1,37.1,59,26,38,0.10
1996-09-22,0.2,37.2,60,29,43,0.20
1996-09-23,0.2,37.4,57,31,40,0.10
1996-09-24,0.3,37.5,58,33,41,0.00
1996-09-25,0.3,37.5,46,30,38,0.00
1996-09-26,0.3,37.5,34,17,24,0.20
1996-09-27,0.3,37.7,40,10,26,0.10
1996-09-28,0.4,37.8,58,22,38,0.00
1996-09-29,0.3,37.8,68,,45,0.00
1996-09-30,0.2,37.8,64,32,45,0.00
1996-10-01,0.0,0.0,60,28,43,0.00
1996-10-02,0.0,0.0,62,34,44,0.10
1996-10-03,0.0,0.1,58,32,40,0.00
1996-10-04,0.0,0.1,57,30,40,0.00
1996-10-05,0.0,0.1,60,30,42,0.10
1996-10-06,0.0,0.2,65,30,44,0.00
1996-10-07,0.0,0.2,63,28,43,0.00
1996-10-08,0.0,0.2,65,28,44,0.00
1996-10-09,0.0,0.2,67,28,45,0.00
1996-10-10,0.0,0.2,66,34,46,0.00
1996-10-11,0.0,0.2,68,31,47,0.00
1996-10-12,0.0,0.2,67,32,46,0.00
1996-10-13,0.0,0.2,66,31,45,0.00
1996-10-14,0.0,0.2,53,28,38,0.00
1996-10-15,0.0,0.2,55,25,38,0.00
1996-10-16,0.0,0.2,47,12,29,0.70
1996-10-17,0.5,0.9,31,6,15,0.10
1996-10-18,0.5,1.0,58,7,33,0.20
1996-10-19,0.5,1.2,51,22,36,0.50
1996-10-20,0.9,1.7,28,-4,11,0.30
1996-10-21,1.2,2.0,24,-5,7,0.00
1996-10-22,1.2,2.0,40,-6,16,0.10
1996-10-23,1.2,2.1,53,12,26,0.00
1996-10-24,1.2,2.1,49,8,26,0.20
1996-10-25,1.4,2.3,42,16,27,0.20
1996-10-26,1.5,2.5,36,12,20,0.00
1996-10-27,1.5,2.5,41,19,27,0.00
1996-10-28,1.5,2.5,50,18,30,0.70
1996-10-29,2.1,3.2,32,10,18,0.10
1996-10-30,2.1,3.3,47,8,26,0.00
1996-10-31,2.1,3.3,53,15,25,0.20
1996-11-01,2.2,3.5,42,9,21,0.00
1996-11-02,2.2,3.5,57,13,29,0.00
1996-11-03,2.1,3.5,47,20,30,0.50
1996-11-04,2.4,4.0,45,19,28,0.00
1996-11-05,2.4,4.0,40,14,24,0.40
1996-11-06,2.5,4.4,31,2,15,0.00
1996-11-07,2.5,4.4,25,7,15,0.00
1996-11-08,2.5,4.4,43,21,28,0.00
1996-11-09,2.5,4.4,48,14,28,0.00
1996-11-10,2.5,4.4,57,12,28,0.00
1996-11-11,2.5,4.4,58,13,29,0.00
1996-11-12,2.5,4.4,58,16,31,0.00
1996-11-13,2.4,4.4,57,20,33,0.00
1996-11-14,2.4,4.4,48,21,31,0.10
1996-11-15,2.4,4.5,35,20,25,0.30
1996-11-16,2.6,4.8,,,,0.30
1996-11-17,2.9,5.1,24,16,18,0.00
1996-11-18,3.0,5.1,32,19,26,0.00
1996-11-19,2.9,5.1,55,22,34,0.30
1996-11-20,3.2,5.4,48,17,30,0.00
1996-11-21,3.2,5.4,53,15,30,0.10
1996-11-22,3.1,5.5,47,25,34,0.20
1996-11-23,3.2,5.7,29,18,22,0.50
1996-11-24,3.6,6.2,44,8,20,0.00
1996-11-25,3.6,6.2,37,6,19,0.00
1996-11-26,3.6,6.2,37,5,18,0.30
1996-11-27,3.7,6.5,37,-1,12,0.00
1996-11-28,3.7,6.5,44,5,18,0.10
1996-11-29,3.7,6.6,28,9,18,0.10
1996-11-30,3.9,6.7,24,3,10,0.00
1996-12-01,3.9,6.7,35,12,21,0.20
1996-12-02,3.9,6.9,,,,0.00
1996-12-03,3.9,6.9,35,0,14,0.10
1996-12-04,4.1,7.0,,,,0.20
1996-12-05,4.1,7.2,,,,1.30
1996-12-06,5.5,8.5,,,,0.70
1996-12-07,5.7,9.2,30,8,19,0.00
1996-12-08,5.7,9.2,53,13,25,0.00
1996-12-09,5.7,9.2,48,12,28,0.00
1996-12-10,5.8,9.2,33,15,25,0.10
1996-12-11,5.8,9.3,,,,0.30
1996-12-12,6.1,9.6,39,9,19,0.00
1996-12-13,6.1,9.6,49,13,30,0.00
1996-12-14,6.1,9.6,24,-5,7,0.00
1996-12-15,6.2,9.6,24,1,10,0.20
1996-12-16,6.2,9.8,,,,1.20
1996-12-17,6.6,11.0,,,,0.00
1996-12-18,6.6,11.0,,,,0.60
1996-12-19,7.2,11.6,,,,0.00
1996-12-20,7.2,11.6,,,,1.00
1996-12-21,8.2,12.6,,,,0.00
1996-12-22,8.2,12.6,,,,0.00
1996-12-23,8.2,12.6,,,,0.00
1996-12-24,8.2,12.6,,,,0.00
1996-12-25,8.2,12.6,,,,0.10
1996-12-26,8.3,12.7,,,,0.00
1996-12-27,8.3,12.7,,,,0.00
1996-12-28,8.3,12.7,,,,0.00
1996-12-29,8.3,12.7,43,13,25,0.00
1996-12-30,8.3,12.7,49,13,29,0.10
1996-12-31,8.3,12.8,49,13,28,0.00
1997-01-01,8.3,12.8,44,20,27,0.00
1997-01-02,8.3,12.8,62,16,32,0.10
1997-01-03,8.3,12.9,,,,0.10
1997-01-04,8.4,13.0,26,-5,6,0.20
1997-01-05,8.6,13.2,29,-9,7,0.10
1997-01-06,8.6,13.3,,,,0.00
1997-01-07,8.6,13.3,4,3,3,0.10
1997-01-08,8.6,13.4,22,6,9,0.20
1997-01-09,8.6,13.6,,,,0.40
1997-01-10,9.0,14.0,,,,0.70
1997-01-11,9.7,14.7,,,,0.30
1997-01-12,9.9,15.0,,,,0.50
1997-01-13,9.9,15.5,,,,0.00
1997-01-14,9.9,15.5,,,,0.00
1997-01-15,9.9,15.5,-4,-9,-6,0.00
1997-01-16,9.9,15.5,34,-9,6,0.00
1997-01-17,9.9,15.5,41,-7,11,0.10
1997-01-18,9.9,15.6,51,14,29,0.20
1997-01-19,9.9,15.8,53,15,29,0.00
1997-01-20,9.9,15.8,44,14,25,0.00
1997-01-21,9.9,15.8,20,6,13,0.00
1997-01-22,9.9,15.8,37,3,14,0.10
1997-01-23,10.0,15.9,,,,0.50
1997-01-24,10.5,16.4,25,1,11,0.00
1997-01-25,10.5,16.4,,,,1.00
1997-01-26,11.5,17.4,,,,0.60
1997-01-27,12.1,18.0,,,,0.00
1997-01-28,12.1,18.0,49,11,22,0.10
1997-01-29,12.2,18.1,43,5,18,0.00
1997-01-30,12.2,18.1,57,3,22,0.10
1997-01-31,12.3,18.2,48,20,30,0.10
1997-02-01,12.4,18.3,47,8,25,0.00
1997-02-02,12.4,18.3,48,9,23,0.30
1997-02-03,12.7,18.6,19,1,12,0.10
1997-02-04,12.7,18.7,44,6,18,0.10
1997-02-05,12.8,18.8,42,11,21,0.00
1997-02-06,12.8,18.8,30,-1,14,0.20
1997-02-07,12.8,19.0,34,-5,8,0.00
1997-02-08,12.8,19.0,43,-5,11,0.00
1997-02-09,12.8,19.0,40,-3,12,0.00
1997-02-10,12.9,19.0,42,-3,15,0.10
1997-02-11,12.9,19.1,47,0,18,0.00
1997-02-12,12.9,19.1,47,0,19,0.00
1997-02-13,12.9,19.1,40,-3,14,0.10
1997-02-14,13.1,19.2,27,-9,11,0.00
1997-02-15,13.1,19.2,41,6,18,0.10
1997-02-16,13.2,19.3,55,5,25,0.20
1997-02-17,13.6,19.5,49,13,27,0.00
1997-02-18,13.6,19.5,46,5,24,0.20
1997-02-19,13.8,19.7,56,4,22,0.00
1997-02-20,13.8,19.7,31,5,16,0.20
1997-02-21,14.1,19.9,38,-8,9,0.00
