#------------------------------------------------- WARNING --------------------------------------------
#
# The data you have obtained from this automated Natural Resource Conservation Service
# database are subject to revision regardless of indicated Quality Assurance level.
# Data are released on condition that neither the NRCS nor the United States Government
# may be held liable for any damages resulting from its use.
#
# Help and Tutorials: http://www.wcc.nrcs.usda.gov/report_generator/report_generator_landing.htm
#
# Support Contact: nrcsprod@midatl.service-now.com
#
#------------------------------------------------------------------------------------------------------
#
# Reporting Frequency: Daily
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Day
#
# Data for the following site(s) are contained in this file:
#
#	SNOTEL 369: Brumley, CO
#
# Data items provided in this file:
#
# Element Name                Value Type  Function Type  Function Duration             Base Data  Measurement Units   Sensor Depth  Element Code  Description
# Snow Water Equivalent       Value       None           Instantaneous - Start of Day  N/A        Inches              N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously
# Precipitation Accumulation  Value       None           Instantaneous - Start of Day  N/A        Inches              N/A           PREC          Water year accumulated precipitation
# Air Temperature Maximum     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TMAX          Maximum air temperature - sub-hourly sampling frequency
# Air Temperature Minimum     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TMIN          Minimum air temperature - sub-hourly sampling frequency
# Air Temperature Average     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TAVG          Average air temperature - sub-hourly sampling frequency
# Precipitation Increment     Value       None           Day                           N/A        Inches              N/A           PRCP          Total precipitation
#
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
#
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
#
#------------------------------------------------------------------------------------------------------
#
# Brumley (369)
# Colorado  SNOTEL Site - 10600 ft
# Reporting Frequency: Daily; Date Range: Period of Record
#
# As of: Apr 17, 2018 1:57:27 PM GMT-08:00
#
Date,Snow Water Equivalent (in) Start of Day Values,Precipitation Accumulation (in) Start of Day Values,Air Temperature Maximum (degF),Air Temperature Minimum (degF),Air Temperature Average (degF),Precipitation Increment (in)
1991-12-07,5.2,5.9,46,4,20,0.00
1991-12-08,5.2,5.9,35,3,20,0.00
1991-12-09,5.2,5.9,39,0,15,0.00
1991-12-10,5.2,5.9,41,8,21,0.00
1991-12-11,5.2,5.9,28,17,22,0.20
1991-12-12,5.2,6.1,28,-5,10,0.00
1991-12-13,5.2,6.1,18,-5,8,0.10
1991-12-14,5.2,6.2,29,-3,10,0.00
1991-12-15,5.2,6.2,38,3,14,0.00
1991-12-16,5.3,6.2,41,2,18,0.00
1991-12-17,5.3,6.2,40,4,18,0.00
1991-12-18,5.3,6.2,35,5,20,0.20
1991-12-19,5.4,6.4,36,0,17,0.00
1991-12-20,5.4,6.4,36,-3,9,0.00
1991-12-21,5.4,6.4,42,-4,14,0.00
1991-12-22,5.4,6.4,27,-3,13,0.00
1991-12-23,5.4,6.4,38,-6,9,0.00
1991-12-24,5.4,6.4,40,-6,11,0.00
1991-12-25,5.4,6.4,41,-5,11,0.00
1991-12-26,5.4,6.4,35,-9,6,0.00
1991-12-27,5.2,6.4,35,-3,10,0.00
1991-12-28,5.2,6.4,40,-1,12,0.00
1991-12-29,5.2,6.4,34,-3,9,0.00
1991-12-30,5.1,6.4,33,-4,8,0.00
1991-12-31,5.1,6.4,22,-5,6,0.00
1992-01-01,5.1,6.4,22,-5,6,0.00
1992-01-02,5.1,6.4,33,-2,11,0.00
1992-01-03,5.0,6.4,37,-3,16,0.00
1992-01-04,5.0,6.4,32,0,19,0.00
1992-01-05,5.0,6.4,40,-1,15,0.10
1992-01-06,5.0,6.5,35,2,18,0.10
1992-01-07,5.2,6.6,16,8,12,0.10
1992-01-08,5.3,6.7,24,-7,9,0.00
1992-01-09,5.3,6.7,27,-6,8,0.00
1992-01-10,5.2,6.7,42,2,17,0.00
1992-01-11,5.2,6.7,46,6,20,0.10
1992-01-12,5.2,6.8,22,-3,11,0.00
1992-01-13,5.2,6.8,17,-5,7,0.00
1992-01-14,5.2,6.8,16,4,8,0.10
1992-01-15,5.2,6.9,18,-13,4,0.10
1992-01-16,5.2,7.0,34,2,18,0.00
1992-01-17,5.2,7.0,33,-1,14,0.00
1992-01-18,5.2,7.0,32,-16,3,0.00
1992-01-19,5.2,7.0,36,-8,10,0.00
1992-01-20,5.2,7.0,44,-1,14,0.00
1992-01-21,5.2,7.0,35,2,14,0.10
1992-01-22,5.2,7.1,18,0,8,0.00
1992-01-23,5.2,7.1,23,8,16,0.00
1992-01-24,5.2,7.1,36,9,25,0.00
1992-01-25,5.1,7.1,42,2,20,0.00
1992-01-26,5.1,7.1,45,2,19,0.00
1992-01-27,5.1,7.1,41,2,16,0.00
1992-01-28,5.1,7.1,46,2,19,0.00
1992-01-29,5.0,7.1,45,-2,16,0.00
1992-01-30,5.0,7.1,46,4,20,0.00
1992-01-31,4.9,7.1,49,4,18,0.00
1992-02-01,4.9,7.1,49,3,20,0.00
1992-02-02,5.0,7.1,41,6,20,0.10
1992-02-03,5.0,7.2,23,11,18,0.00
1992-02-04,5.0,7.2,33,-8,10,0.00
1992-02-05,4.9,7.2,25,-5,7,0.00
1992-02-06,4.9,7.2,38,-8,10,0.10
1992-02-07,4.9,7.3,39,2,18,0.00
1992-02-08,4.9,7.3,28,5,20,0.10
1992-02-09,4.9,7.4,33,2,20,0.00
1992-02-10,4.9,7.4,35,-3,14,0.00
1992-02-11,4.9,7.4,31,0,16,0.10
1992-02-12,5.0,7.5,34,1,16,0.00
1992-02-13,5.0,7.5,35,2,19,0.30
1992-02-14,5.4,7.8,27,3,18,0.10
1992-02-15,5.4,7.9,35,-6,10,0.00
1992-02-16,5.4,7.9,26,-4,12,0.20
1992-02-17,5.7,8.1,18,7,11,0.20
1992-02-18,5.9,8.3,23,-7,8,0.00
1992-02-19,5.9,8.3,36,-4,15,0.00
1992-02-20,6.0,8.3,35,19,27,0.10
1992-02-21,6.0,8.4,37,4,21,0.00
1992-02-22,6.0,8.4,44,5,22,0.10
1992-02-23,6.2,8.5,31,-6,15,0.00
1992-02-24,6.2,8.5,34,-10,13,0.00
1992-02-25,6.2,8.5,33,-4,14,0.00
1992-02-26,6.2,8.5,39,-9,15,0.00
1992-02-27,6.2,8.5,41,4,20,0.00
1992-02-28,6.2,8.5,47,6,22,0.00
1992-02-29,6.2,8.5,48,5,22,0.00
1992-03-01,6.2,8.5,45,7,24,0.00
1992-03-02,6.2,8.5,49,6,24,0.00
1992-03-03,6.2,8.5,40,7,25,0.20
1992-03-04,6.4,8.7,30,13,24,0.50
1992-03-05,6.9,9.2,38,5,23,0.10
1992-03-06,7.0,9.3,39,8,22,0.00
1992-03-07,7.0,9.3,43,2,24,0.10
1992-03-08,7.2,9.4,44,12,24,0.20
1992-03-09,7.3,9.6,33,1,16,0.00
1992-03-10,7.3,9.6,11,-5,0,0.00
1992-03-11,7.4,9.6,40,-7,17,0.00
1992-03-12,7.4,9.6,41,3,21,0.00
1992-03-13,7.4,9.6,43,6,23,0.00
1992-03-14,7.5,9.6,44,6,23,0.00
1992-03-15,7.5,9.6,46,7,23,0.00
1992-03-16,7.5,9.6,46,8,24,0.00
1992-03-17,7.5,9.6,43,9,24,0.10
1992-03-18,7.4,9.7,35,2,18,0.00
1992-03-19,7.4,9.7,30,8,17,0.30
1992-03-20,7.6,10.0,44,-3,18,0.10
1992-03-21,7.8,10.1,38,14,25,0.20
1992-03-22,7.9,10.3,36,12,22,0.00
1992-03-23,8.0,10.3,37,9,22,0.10
1992-03-24,8.1,10.4,36,9,23,0.00
1992-03-25,8.1,10.4,40,6,22,0.00
1992-03-26,8.2,10.4,48,6,27,0.10
1992-03-27,8.2,10.5,42,22,30,0.30
1992-03-28,8.5,10.8,40,8,24,0.30
1992-03-29,8.8,11.1,46,5,22,0.00
1992-03-30,8.9,11.1,47,6,26,0.00
1992-03-31,8.8,11.1,41,8,23,0.00
1992-04-01,8.6,11.1,44,9,25,0.00
1992-04-02,8.6,11.1,43,5,24,0.00
1992-04-03,8.6,11.1,47,13,29,0.00
1992-04-04,8.1,11.1,54,15,32,0.00
1992-04-05,7.8,11.1,44,35,39,0.10
1992-04-06,8.0,11.2,49,19,33,0.00
1992-04-07,8.3,11.2,46,17,31,0.00
1992-04-08,8.4,11.2,52,23,35,0.00
1992-04-09,8.5,11.2,52,20,34,0.00
1992-04-10,8.5,11.2,54,25,38,0.00
1992-04-11,8.3,11.2,48,26,36,0.00
1992-04-12,7.8,11.2,55,26,39,0.00
1992-04-13,7.4,11.2,57,26,40,0.00
1992-04-14,7.1,11.2,47,25,35,0.00
1992-04-15,6.8,11.2,50,23,33,0.00
1992-04-16,6.5,11.2,49,26,34,0.10
1992-04-17,6.4,11.3,49,29,38,0.40
1992-04-18,6.5,11.7,35,18,23,0.40
1992-04-19,7.0,12.1,35,17,24,0.10
1992-04-20,7.2,12.2,34,20,26,0.10
1992-04-21,7.3,12.3,49,14,31,0.00
1992-04-22,7.3,12.3,47,18,31,0.20
1992-04-23,7.4,12.5,42,17,29,0.00
1992-04-24,7.6,12.5,49,13,31,0.00
1992-04-25,7.6,12.5,51,13,33,0.00
1992-04-26,7.3,12.5,54,18,35,0.00
1992-04-27,7.0,12.5,61,25,41,0.00
1992-04-28,6.5,12.5,58,30,43,0.00
1992-04-29,5.8,12.5,60,26,42,0.00
1992-04-30,5.2,12.5,62,29,44,0.00
1992-05-01,4.6,12.5,57,29,42,0.00
1992-05-02,4.0,12.5,55,24,38,0.00
1992-05-03,3.3,12.5,54,21,37,0.00
1992-05-04,2.6,12.5,56,23,38,0.00
1992-05-05,1.8,12.5,60,24,40,0.00
1992-05-06,0.9,12.5,53,26,38,0.00
1992-05-07,0.1,12.5,54,27,39,0.00
1992-05-08,0.0,12.5,53,26,37,0.00
1992-05-09,0.0,12.5,47,27,33,0.10
1992-05-10,0.0,12.6,40,24,32,0.00
1992-05-11,0.0,12.6,51,28,40,0.00
1992-05-12,0.0,12.6,55,28,37,0.20
1992-05-13,0.0,12.8,58,27,41,0.00
1992-05-14,0.0,12.8,58,26,40,0.00
1992-05-15,0.0,12.8,56,27,41,0.00
1992-05-16,0.0,12.8,56,27,39,0.10
1992-05-17,0.0,12.9,61,24,41,0.10
1992-05-18,0.0,13.0,62,28,43,0.10
1992-05-19,0.0,13.1,61,29,45,0.10
1992-05-20,0.0,13.2,58,36,44,0.20
1992-05-21,0.0,13.4,53,31,41,0.10
1992-05-22,0.0,13.5,54,27,39,0.10
1992-05-23,0.0,13.6,54,30,42,0.00
1992-05-24,0.0,13.6,52,30,40,0.00
1992-05-25,0.0,13.6,59,32,40,0.10
1992-05-26,0.0,13.7,54,32,40,0.60
1992-05-27,0.0,14.3,44,30,36,0.20
1992-05-28,0.0,14.5,42,27,34,0.20
1992-05-29,0.0,14.7,34,23,26,0.00
1992-05-30,0.0,14.7,48,31,36,0.10
1992-05-31,0.0,14.8,48,23,34,0.10
1992-06-01,0.0,14.9,47,22,34,0.00
1992-06-02,0.0,14.9,55,24,39,0.00
1992-06-03,0.0,14.9,56,29,43,0.00
1992-06-04,0.0,14.9,59,32,42,0.30
1992-06-05,0.0,15.2,54,29,40,0.00
1992-06-06,0.0,15.2,59,26,38,0.40
1992-06-07,0.0,15.6,53,27,37,0.00
1992-06-08,0.0,15.6,58,25,37,0.30
1992-06-09,0.0,15.9,54,31,39,0.10
1992-06-10,0.0,16.0,59,29,42,0.00
1992-06-11,0.0,16.0,57,30,39,0.50
1992-06-12,0.0,16.5,62,29,45,0.00
1992-06-13,0.0,16.5,63,29,45,0.00
1992-06-14,0.0,16.5,62,29,48,0.00
1992-06-15,0.0,16.5,52,26,41,0.00
1992-06-16,0.0,16.5,47,24,36,0.00
1992-06-17,0.0,16.5,59,30,44,0.00
1992-06-18,0.0,16.5,67,28,46,0.00
1992-06-19,0.0,16.5,70,30,49,0.00
1992-06-20,0.0,16.5,69,29,47,0.00
1992-06-21,0.0,16.5,65,31,45,0.00
1992-06-22,0.0,16.5,67,31,50,0.00
1992-06-23,0.0,16.5,68,34,52,0.00
1992-06-24,0.0,16.5,66,35,48,0.10
1992-06-25,0.0,16.6,61,33,45,0.10
1992-06-26,0.0,16.7,63,33,47,0.00
1992-06-27,0.0,16.7,55,31,42,0.10
1992-06-28,0.0,16.8,61,34,47,0.00
1992-06-29,0.0,16.8,67,33,50,0.00
1992-06-30,0.0,16.8,64,38,53,0.00
1992-07-01,0.0,16.8,60,32,46,0.00
1992-07-02,0.0,16.8,51,30,40,0.00
1992-07-03,0.0,16.8,63,26,45,0.00
1992-07-04,0.0,16.8,68,32,50,0.00
1992-07-05,0.0,16.8,69,36,53,0.00
1992-07-06,0.0,16.8,71,36,54,0.10
1992-07-07,0.0,16.9,65,36,51,0.00
1992-07-08,0.0,16.9,48,38,42,0.90
1992-07-09,0.0,17.8,61,33,47,0.00
1992-07-10,0.0,17.8,65,33,50,0.00
1992-07-11,0.0,17.8,62,36,47,0.00
1992-07-12,0.0,17.8,57,35,44,0.20
1992-07-13,0.0,18.0,56,33,43,0.10
1992-07-14,0.0,18.1,62,31,45,0.00
1992-07-15,0.0,18.1,63,32,45,0.40
1992-07-16,0.0,18.5,62,31,46,0.00
1992-07-17,0.0,18.5,62,31,47,0.00
1992-07-18,0.0,18.5,65,32,49,0.00
1992-07-19,0.0,18.5,65,33,45,0.00
1992-07-20,0.0,18.5,67,33,44,0.10
1992-07-21,0.0,18.6,65,35,49,0.00
1992-07-22,0.0,18.6,64,36,50,0.00
1992-07-23,0.0,18.6,62,35,45,0.50
1992-07-24,0.0,19.1,63,34,46,0.50
1992-07-25,0.0,19.6,59,39,46,0.40
1992-07-26,0.0,20.0,62,34,46,0.00
1992-07-27,0.0,20.0,66,30,47,0.00
1992-07-28,0.0,20.0,67,33,49,0.00
1992-07-29,0.0,20.0,65,34,46,0.00
1992-07-30,0.0,20.0,63,32,47,0.00
1992-07-31,0.0,20.0,67,30,47,0.00
1992-08-01,0.0,20.0,69,32,49,0.00
1992-08-02,0.0,20.0,68,33,51,0.00
1992-08-03,0.0,20.0,68,35,51,0.00
1992-08-04,0.0,20.0,68,35,48,0.10
1992-08-05,0.0,20.1,65,35,47,0.10
1992-08-06,0.0,20.2,59,37,46,0.20
1992-08-07,0.0,20.4,66,34,46,0.00
1992-08-08,0.0,20.4,66,35,49,0.00
1992-08-09,0.0,20.4,69,37,52,0.00
1992-08-10,0.0,20.4,68,37,47,0.20
1992-08-11,0.0,20.6,68,34,47,0.20
1992-08-12,0.0,20.8,67,32,46,0.00
1992-08-13,0.0,20.8,67,36,49,0.10
1992-08-14,0.0,20.9,68,35,48,0.00
1992-08-15,0.0,20.9,38,34,35,0.00
1992-08-16,0.0,20.9,66,38,49,0.20
1992-08-17,0.0,21.1,63,35,47,0.10
1992-08-18,0.0,21.2,65,31,47,0.00
1992-08-19,0.0,21.2,68,33,48,0.00
1992-08-20,0.0,21.2,68,32,48,0.00
1992-08-21,0.0,21.2,68,35,49,0.00
1992-08-22,0.0,21.2,65,41,48,0.30
1992-08-23,0.0,21.5,54,35,43,0.20
1992-08-24,0.0,21.7,39,28,33,0.80
1992-08-25,0.0,22.5,54,27,37,0.20
1992-08-26,0.0,22.7,51,24,37,0.00
1992-08-27,0.0,22.7,58,21,38,0.00
1992-08-28,0.0,22.7,62,26,42,0.00
1992-08-29,0.0,22.7,61,29,45,0.00
1992-08-30,0.0,22.7,59,30,42,0.00
1992-08-31,0.0,22.7,37,29,32,0.10
1992-09-01,0.0,22.8,50,31,40,0.00
1992-09-02,0.0,22.8,56,30,40,0.00
1992-09-03,0.0,22.8,58,28,43,0.10
1992-09-04,0.0,22.9,61,31,43,0.00
1992-09-05,0.0,22.9,58,27,39,0.00
1992-09-06,0.0,22.9,57,24,40,0.00
1992-09-07,0.0,22.9,61,31,45,0.00
1992-09-08,0.0,22.9,63,29,46,0.00
1992-09-09,0.0,22.9,65,33,48,0.00
1992-09-10,0.0,22.9,67,26,44,0.00
1992-09-11,0.0,22.9,67,30,47,0.00
1992-09-12,0.0,22.9,62,35,48,0.00
1992-09-13,0.0,22.9,60,32,45,0.00
1992-09-14,0.0,22.9,62,28,42,0.00
1992-09-15,0.0,22.9,60,31,44,0.00
1992-09-16,0.0,22.9,56,32,41,0.00
1992-09-17,0.0,22.9,56,30,42,0.00
1992-09-18,0.0,22.9,57,29,40,0.00
1992-09-19,0.0,22.9,56,31,40,0.10
1992-09-20,0.0,23.0,46,30,37,0.20
1992-09-21,0.0,23.2,54,29,40,0.00
1992-09-22,0.0,23.2,64,26,42,0.00
1992-09-23,0.0,23.2,67,28,44,0.00
1992-09-24,0.0,23.2,63,29,45,0.10
1992-09-25,0.0,23.3,49,25,36,0.00
1992-09-26,0.0,23.3,55,25,36,0.00
1992-09-27,0.0,23.3,58,26,38,0.00
1992-09-28,0.0,23.3,62,19,38,0.00
1992-09-29,0.0,23.3,62,27,40,0.00
1992-09-30,0.0,23.3,65,25,43,0.00
1992-10-01,0.0,0.0,66,25,42,0.00
1992-10-02,0.0,0.0,65,26,41,0.00
1992-10-03,0.0,0.0,60,24,40,0.00
1992-10-04,0.0,0.0,58,25,38,0.10
1992-10-05,0.0,0.1,58,20,38,0.00
1992-10-06,0.0,0.1,55,24,37,0.10
1992-10-07,0.0,0.2,27,6,19,0.30
1992-10-08,0.0,0.5,37,7,26,0.00
1992-10-09,0.0,0.5,47,22,34,0.00
1992-10-10,0.0,0.5,53,23,34,0.00
1992-10-11,0.0,0.5,56,24,36,0.00
1992-10-12,0.0,0.5,59,25,38,0.00
1992-10-13,0.0,0.5,59,26,40,0.00
1992-10-14,0.0,0.5,53,27,40,0.00
1992-10-15,0.0,0.5,51,23,36,0.00
1992-10-16,0.0,0.5,41,21,33,0.00
1992-10-17,0.0,0.5,51,24,36,0.00
1992-10-18,0.0,0.5,55,18,34,0.00
1992-10-19,0.0,0.5,52,24,36,0.00
1992-10-20,0.0,0.5,59,21,36,0.10
1992-10-21,0.0,0.6,52,23,34,0.00
1992-10-22,0.0,0.6,55,25,35,0.00
1992-10-23,0.0,0.6,56,22,35,0.00
1992-10-24,0.0,0.6,60,22,37,0.00
1992-10-25,0.0,0.6,48,27,35,0.70
1992-10-26,0.6,1.3,49,23,33,0.00
1992-10-27,0.0,1.3,51,20,32,0.00
1992-10-28,0.0,1.3,41,25,32,0.10
1992-10-29,0.0,1.4,32,25,27,0.00
1992-10-30,0.0,1.4,43,28,33,0.30
1992-10-31,0.3,1.7,37,18,25,0.30
1992-11-01,0.6,2.0,23,15,19,0.60
1992-11-02,1.2,2.6,24,10,19,1.10
1992-11-03,2.6,3.7,18,2,10,0.00
1992-11-04,2.6,3.7,21,-7,4,0.00
1992-11-05,2.5,3.7,25,-1,12,0.10
1992-11-06,2.6,3.8,26,9,16,0.00
1992-11-07,2.6,3.8,36,6,21,0.00
1992-11-08,2.6,3.8,37,8,22,0.10
1992-11-09,2.7,3.9,36,21,26,0.20
1992-11-10,2.9,4.1,32,14,22,0.10
1992-11-11,2.9,4.2,29,5,17,0.00
1992-11-12,2.9,4.2,32,10,22,0.00
1992-11-13,2.9,4.2,36,11,22,0.00
1992-11-14,2.8,4.2,50,12,24,0.00
1992-11-15,2.8,4.2,46,13,24,0.00
1992-11-16,2.8,4.2,47,9,23,0.00
1992-11-17,2.6,4.2,45,11,23,0.00
1992-11-18,2.4,4.2,40,4,18,0.10
1992-11-19,2.4,4.3,34,3,15,0.00
1992-11-20,2.4,4.3,30,10,18,0.10
1992-11-21,2.6,4.4,31,-1,9,0.10
1992-11-22,2.6,4.5,15,-1,4,0.00
1992-11-23,2.6,4.5,20,-9,10,0.10
1992-11-24,2.7,4.6,17,-17,-1,0.00
1992-11-25,2.7,4.6,28,-13,2,0.00
1992-11-26,2.7,4.6,28,-11,3,0.00
1992-11-27,2.7,4.6,43,-8,11,0.00
1992-11-28,2.7,4.6,12,2,6,0.00
1992-11-29,2.7,4.6,19,-7,7,0.00
1992-11-30,2.7,4.6,26,-8,13,0.10
1992-12-01,2.7,4.7,28,8,18,0.00
1992-12-02,2.7,4.7,38,12,23,0.00
1992-12-03,2.7,4.7,32,9,21,0.00
1992-12-04,2.7,4.7,22,4,11,0.00
1992-12-05,2.7,4.7,25,2,13,0.00
1992-12-06,2.7,4.7,26,-8,9,0.00
1992-12-07,2.7,4.7,37,-6,12,0.00
1992-12-08,2.6,4.7,35,5,16,0.00
1992-12-09,2.6,4.7,26,4,20,0.20
1992-12-10,2.6,4.9,38,9,21,0.00
1992-12-11,2.6,4.9,44,8,22,0.00
1992-12-12,2.6,4.9,26,10,18,0.00
1992-12-13,2.6,4.9,14,-14,3,0.10
1992-12-14,2.9,5.0,26,-16,3,0.00
1992-12-15,3.2,5.0,19,1,9,0.20
1992-12-16,3.2,5.2,17,-11,1,0.00
1992-12-17,3.2,5.2,25,-5,12,0.00
1992-12-18,3.2,5.2,18,4,12,0.00
1992-12-19,3.2,5.2,17,-10,-1,0.00
1992-12-20,3.5,5.2,31,-7,12,0.00
1992-12-21,3.6,5.2,34,-8,7,0.10
1992-12-22,3.6,5.3,26,3,11,0.00
1992-12-23,3.6,5.3,31,-4,11,0.00
1992-12-24,3.6,5.3,38,1,15,0.00
1992-12-25,3.6,5.3,31,-8,8,0.00
1992-12-26,3.6,5.3,3,-4,-1,0.00
1992-12-27,3.7,5.3,36,-5,9,0.10
1992-12-28,3.9,5.4,30,11,25,0.20
1992-12-29,4.3,5.6,31,22,27,0.10
1992-12-30,4.4,5.7,26,14,21,0.10
1992-12-31,4.4,5.8,32,-5,12,0.00
1993-01-01,4.4,5.8,40,-1,20,0.10
1993-01-02,4.5,5.9,36,19,25,0.00
1993-01-03,4.5,5.9,21,-16,6,0.00
1993-01-04,4.5,5.9,28,-13,5,0.00
1993-01-05,4.6,5.9,30,-8,10,0.10
1993-01-06,4.6,6.0,28,9,20,0.00
1993-01-07,4.6,6.0,37,16,25,0.00
1993-01-08,4.7,6.0,31,16,23,0.20
1993-01-09,4.7,6.2,19,8,13,0.00
1993-01-10,4.7,6.2,25,6,17,0.10
1993-01-11,4.9,6.3,21,15,18,0.10
1993-01-12,5.0,6.4,17,-6,4,0.00
1993-01-13,5.1,6.4,31,2,17,0.10
1993-01-14,5.1,6.5,34,11,20,0.00
1993-01-15,5.1,6.5,29,-3,16,0.00
1993-01-16,5.2,6.5,28,-5,18,0.20
1993-01-17,5.2,6.7,31,2,18,0.00
1993-01-18,5.2,6.7,36,0,15,0.00
1993-01-19,5.4,6.7,30,11,20,0.10
1993-01-20,5.7,6.8,26,14,20,0.10
1993-01-21,5.8,6.9,33,-1,18,0.10
1993-01-22,5.9,7.0,36,8,19,0.20
1993-01-23,6.3,7.2,9,3,6,0.10
1993-01-24,6.4,7.3,25,-4,9,0.00
1993-01-25,6.4,7.3,18,-1,6,0.10
1993-01-26,6.4,7.4,45,6,19,0.00
1993-01-27,6.4,7.4,45,0,16,0.00
1993-01-28,6.4,7.4,39,-6,11,0.00
1993-01-29,6.4,7.4,35,-7,11,0.00
1993-01-30,6.4,7.4,3,-3,-1,0.00
1993-01-31,6.4,7.4,41,2,21,0.00
1993-02-01,6.5,7.4,27,-3,14,0.10
1993-02-02,6.5,7.5,23,4,15,0.00
1993-02-03,6.5,7.5,27,-10,9,0.00
1993-02-04,6.5,7.5,26,-14,3,0.00
1993-02-05,6.5,7.5,41,-9,10,0.10
1993-02-06,6.5,7.6,46,-1,17,0.00
1993-02-07,6.6,7.6,33,6,21,0.20
1993-02-08,6.8,7.8,33,17,25,0.00
1993-02-09,6.8,7.8,36,18,25,0.10
1993-02-10,6.8,7.9,29,15,20,0.20
1993-02-11,6.8,8.1,26,11,17,0.00
1993-02-12,6.7,8.1,30,-2,15,0.10
1993-02-13,6.6,8.2,25,-10,7,0.00
1993-02-14,6.5,8.2,32,-11,10,0.20
1993-02-15,6.6,8.4,28,0,12,0.00
1993-02-16,6.6,8.4,15,6,11,0.20
1993-02-17,7.0,8.6,26,1,16,0.20
1993-02-18,7.2,8.8,38,-2,19,0.20
1993-02-19,7.4,9.0,34,21,26,0.60
1993-02-20,8.1,9.6,29,9,20,0.50
1993-02-21,8.7,10.1,13,4,7,0.20
1993-02-22,8.8,10.3,17,3,9,0.30
1993-02-23,9.2,10.6,29,9,17,0.20
1993-02-24,9.4,10.8,28,4,18,0.10
1993-02-25,9.5,10.9,8,0,4,0.00
1993-02-26,9.5,10.9,20,4,11,0.00
1993-02-27,9.4,10.9,39,-5,13,0.00
1993-02-28,9.4,10.9,35,1,20,0.20
1993-03-01,9.6,11.1,39,8,22,0.00
1993-03-02,9.6,11.1,37,-4,15,0.00
1993-03-03,9.6,11.1,33,-9,10,0.00
1993-03-04,9.6,11.1,36,-11,10,0.00
1993-03-05,9.6,11.1,38,-1,18,0.00
1993-03-06,9.6,11.1,36,10,23,0.00
1993-03-07,9.6,11.1,43,4,22,0.00
1993-03-08,9.6,11.1,47,11,29,0.00
1993-03-09,9.6,11.1,43,13,28,0.00
1993-03-10,9.4,11.1,36,16,25,0.20
1993-03-11,9.9,11.3,31,6,20,0.40
1993-03-12,10.4,11.7,15,-8,2,0.00
1993-03-13,10.4,11.7,25,-4,13,0.10
1993-03-14,10.4,11.8,35,8,22,0.10
1993-03-15,10.6,11.9,38,17,24,0.20
1993-03-16,10.8,12.1,33,12,25,0.00
1993-03-17,10.9,12.1,43,13,28,0.20
1993-03-18,11.2,12.3,39,18,27,0.20
1993-03-19,11.4,12.5,43,4,22,0.00
1993-03-20,11.4,12.5,45,-4,24,0.00
1993-03-21,11.4,12.5,38,8,25,0.00
1993-03-22,11.4,12.5,43,5,22,0.10
1993-03-23,11.4,12.6,45,7,23,0.00
1993-03-24,11.5,12.6,54,7,26,0.00
1993-03-25,11.5,12.6,53,13,30,0.10
1993-03-26,11.6,12.7,49,20,33,0.40
1993-03-27,12.1,13.1,42,21,26,1.00
1993-03-28,13.3,14.1,43,14,27,0.40
1993-03-29,13.3,14.5,41,7,21,0.00
1993-03-30,13.2,14.5,38,12,22,0.20
1993-03-31,13.3,14.7,32,16,22,0.10
1993-04-01,13.4,14.8,46,3,24,0.10
1993-04-02,13.4,14.9,46,3,24,0.30
1993-04-03,13.9,15.2,43,10,25,0.10
1993-04-04,13.9,15.3,50,8,28,0.10
1993-04-05,14.0,15.4,42,18,29,0.20
1993-04-06,14.3,15.6,41,16,24,0.10
1993-04-07,14.4,15.7,32,11,18,0.00
1993-04-08,14.5,15.7,38,-5,19,0.10
1993-04-09,14.6,15.8,52,10,30,0.20
1993-04-10,14.8,16.0,40,14,28,0.10
1993-04-11,15.0,16.1,45,11,28,0.10
1993-04-12,15.0,16.2,42,22,30,0.10
1993-04-13,15.2,16.3,31,7,18,0.00
1993-04-14,15.4,16.3,39,4,18,0.00
1993-04-15,15.5,16.3,34,2,19,0.10
1993-04-16,15.7,16.4,42,15,26,0.10
1993-04-17,15.9,16.5,45,-1,26,0.30
1993-04-18,15.9,16.8,42,14,29,0.20
1993-04-19,16.5,17.0,25,11,17,0.30
1993-04-20,16.9,17.3,38,10,22,0.00
1993-04-21,17.1,17.3,51,7,29,0.20
1993-04-22,17.3,17.5,55,21,38,0.10
1993-04-23,17.4,17.6,41,26,33,0.00
1993-04-24,17.4,17.6,40,21,26,0.30
1993-04-25,17.8,17.9,48,10,29,0.20
1993-04-26,18.0,18.1,54,18,36,0.10
