#------------------------------------------------- WARNING --------------------------------------------
#
# The data you have obtained from this automated Natural Resource Conservation Service
# database are subject to revision regardless of indicated Quality Assurance level.
# Data are released on condition that neither the NRCS nor the United States Government
# may be held liable for any damages resulting from its use.
#
# Help and Tutorials: http://www.wcc.nrcs.usda.gov/report_generator/report_generator_landing.htm
#
# Support Contact: nrcsprod@midatl.service-now.com
#
#------------------------------------------------------------------------------------------------------
#
# Reporting Frequency: Daily
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Day
#
# Data for the following site(s) are contained in this file:
#
#	SNOTEL 409: Columbine Pass, CO
#
# Data items provided in this file:
#
# Element Name                Value Type  Function Type  Function Duration             Base Data  Measurement Units   Sensor Depth  Element Code  Description
# Snow Water Equivalent       Value       None           Instantaneous - Start of Day  N/A        Inches              N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously
# Precipitation Accumulation  Value       None           Instantaneous - Start of Day  N/A        Inches              N/A           PREC          Water year accumulated precipitation
# Air Temperature Maximum     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TMAX          Maximum air temperature - sub-hourly sampling frequency
# Air Temperature Minimum     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TMIN          Minimum air temperature - sub-hourly sampling frequency
# Air Temperature Average     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TAVG          Average air temperature - sub-hourly sampling frequency
# Precipitation Increment     Value       None           Day                           N/A        Inches              N/A           PRCP          Total precipitation
#
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
#
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
#
#------------------------------------------------------------------------------------------------------
#
# Columbine Pass (409)
# Colorado  SNOTEL Site - 9400 ft
# Reporting Frequency: Daily; Date Range: Period of Record
#
# As of: Mar 14, 2018 3:50:34 PM GMT-08:00
#
Date,Snow Water Equivalent (in) Start of Day Values,Precipitation Accumulation (in) Start of Day Values,Air Temperature Maximum (degF),Air Temperature Minimum (degF),Air Temperature Average (degF),Precipitation Increment (in)
1995-05-08,18.5,36.3,,,,0.10
1995-05-09,18.6,36.4,,,,0.00
1995-05-10,18.1,36.4,,,,0.10
1995-05-11,17.4,36.5,,,,0.00
1995-05-12,16.7,36.5,,,,0.50
1995-05-13,16.8,37.0,,,,0.20
1995-05-14,16.5,37.2,,,,0.10
1995-05-15,15.5,37.3,,,,0.00
1995-05-16,14.0,37.3,,,,0.10
1995-05-17,13.2,37.4,,,,0.30
1995-05-18,13.3,37.7,,,,0.10
1995-05-19,12.8,37.8,,,,0.00
1995-05-20,11.2,37.8,,,,0.00
1995-05-21,10.0,37.8,,,,0.00
1995-05-22,8.4,37.8,,,,0.00
1995-05-23,7.3,37.8,,,,0.00
1995-05-24,6.5,37.8,,,,0.10
1995-05-25,5.9,37.9,,,,0.00
1995-05-26,5.8,37.9,,,,0.40
1995-05-27,5.6,38.3,,,,0.00
1995-05-28,4.9,38.3,,,,0.20
1995-05-29,4.8,38.5,,,,0.30
1995-05-30,5.1,38.8,,,,0.00
1995-05-31,4.4,38.8,,,,0.10
1995-06-01,2.6,38.9,,,,0.00
1995-06-02,1.5,38.9,,,,0.00
1995-06-03,0.7,38.9,,,,0.10
1995-06-04,0.5,39.0,,,,0.20
1995-06-05,0.8,39.2,,,,0.00
1995-06-06,0.5,39.2,,,,0.00
1995-06-07,0.0,39.2,,,,0.00
1995-06-08,0.0,39.2,,,,0.00
1995-06-09,0.0,39.2,,,,0.00
1995-06-10,0.0,39.2,,,,0.00
1995-06-11,0.0,39.2,,,,0.10
1995-06-12,0.0,39.3,,,,0.10
1995-06-13,0.0,39.4,,,,0.00
1995-06-14,0.0,39.4,,,,0.00
1995-06-15,0.0,39.4,,,,0.00
1995-06-16,0.0,39.4,,,,0.00
1995-06-17,0.0,39.4,,,,0.90
1995-06-18,0.0,40.3,,,,0.10
1995-06-19,0.0,40.4,,,,0.00
1995-06-20,0.0,40.4,,,,0.00
1995-06-21,0.0,40.4,,,,0.00
1995-06-22,0.0,40.4,,,,0.00
1995-06-23,0.0,40.4,,,,0.00
1995-06-24,0.0,40.4,,,,0.00
1995-06-25,0.0,40.4,,,,0.00
1995-06-26,0.0,40.4,,,,0.10
1995-06-27,0.0,40.5,,,,0.00
1995-06-28,0.0,40.5,,,,0.00
1995-06-29,0.0,40.5,,,,0.70
1995-06-30,0.0,41.2,,,,0.00
1995-07-01,0.0,41.2,,,,0.10
1995-07-02,0.0,41.3,,,,0.10
1995-07-03,0.0,41.4,,,,0.50
1995-07-04,0.0,41.9,,,,0.00
1995-07-05,0.0,41.9,,,,0.10
1995-07-06,0.0,42.0,,,,0.10
1995-07-07,0.0,42.1,,,,0.00
1995-07-08,0.0,42.1,,,,0.00
1995-07-09,0.0,42.1,,,,0.00
1995-07-10,0.0,42.1,,,,0.00
1995-07-11,0.0,42.1,,,,0.00
1995-07-12,0.0,42.1,,,,0.00
1995-07-13,0.0,42.1,,,,0.30
1995-07-14,0.0,42.4,,,,0.20
1995-07-15,0.0,42.6,,,,0.10
1995-07-16,0.0,42.7,,,,0.00
1995-07-17,0.0,42.7,,,,0.00
1995-07-18,0.0,42.7,,,,0.50
1995-07-19,0.0,43.2,,,,0.20
1995-07-20,0.0,43.4,,,,0.00
1995-07-21,0.0,43.4,,,,0.00
1995-07-22,0.0,43.4,,,,0.00
1995-07-23,0.0,43.4,,,,0.00
1995-07-24,0.0,43.4,,,,0.10
1995-07-25,0.0,43.5,,,,0.00
1995-07-26,0.0,43.5,,,,0.00
1995-07-27,0.0,43.5,,,,0.00
1995-07-28,0.0,43.5,,,,0.00
1995-07-29,0.0,43.5,,,,0.00
1995-07-30,0.0,43.5,,,,0.00
1995-07-31,0.0,43.5,,,,0.00
1995-08-01,0.0,43.5,,,,0.00
1995-08-02,0.0,43.5,,,,0.00
1995-08-03,0.0,43.5,,,,0.00
1995-08-04,0.0,43.5,,,,0.00
1995-08-05,0.0,43.5,,,,0.00
1995-08-06,0.0,43.5,,,,0.00
1995-08-07,0.0,43.5,,,,0.00
1995-08-08,0.0,43.5,,,,0.00
1995-08-09,0.0,43.5,,,,0.00
1995-08-10,0.0,43.5,,,,0.10
1995-08-11,0.0,43.6,,,,0.00
1995-08-12,0.0,43.6,,,,0.00
1995-08-13,0.0,43.6,,,,0.00
1995-08-14,0.0,43.6,,,,0.00
1995-08-15,0.0,43.6,,,,0.00
1995-08-16,0.0,43.6,,,,0.00
1995-08-17,0.0,43.6,,,,0.00
1995-08-18,0.0,43.6,,,,0.00
1995-08-19,0.0,43.6,,,,0.30
1995-08-20,0.0,43.9,,,,0.20
1995-08-21,0.0,44.1,,,,0.00
1995-08-22,0.0,44.1,,,,0.10
1995-08-23,0.0,44.2,,,,0.00
1995-08-24,0.0,44.2,,,-54,0.00
1995-08-25,0.0,44.2,,,,0.00
1995-08-26,0.0,44.2,,,,0.10
1995-08-27,0.0,44.3,,,,1.00
1995-08-28,0.0,45.3,,,,0.00
1995-08-29,0.0,45.3,,,,0.00
1995-08-30,0.0,45.3,,,,0.00
1995-08-31,0.0,45.3,,,,0.10
1995-09-01,0.0,45.4,,,,0.10
1995-09-02,0.0,45.5,,,,0.00
1995-09-03,0.0,45.5,,,,0.00
1995-09-04,0.0,45.5,,,,0.00
1995-09-05,0.0,45.5,,,,0.00
1995-09-06,0.0,45.5,,,,0.00
1995-09-07,0.0,45.5,,,,0.10
1995-09-08,0.0,45.6,,,,0.00
1995-09-09,0.0,45.6,,,,0.00
1995-09-10,0.0,45.6,,,,0.10
1995-09-11,0.0,45.7,,,,0.10
1995-09-12,0.0,45.8,,,,0.00
1995-09-13,0.0,45.8,,,,0.10
1995-09-14,0.0,45.9,,,,0.00
1995-09-15,0.0,45.9,,,,0.00
1995-09-16,0.0,45.9,,,,0.10
1995-09-17,0.0,46.0,,,,0.00
1995-09-18,0.0,46.0,,,,0.20
1995-09-19,0.0,46.2,,,,0.00
1995-09-20,0.0,46.2,,,,0.00
1995-09-21,0.0,46.2,,,,0.00
1995-09-22,0.0,46.2,,,,0.00
1995-09-23,0.0,46.2,,,,0.00
1995-09-24,0.0,46.2,,,,0.00
1995-09-25,0.0,46.2,,,,0.00
1995-09-26,0.0,46.2,,,,0.00
1995-09-27,0.0,46.2,,,,0.00
1995-09-28,0.0,46.2,54,40,46,0.60
1995-09-29,0.6,46.8,46,,36,1.00
1995-09-30,1.0,47.8,54,29,35,0.00
1995-10-01,0.8,0.0,61,28,40,0.00
1995-10-02,0.7,0.0,60,26,40,0.00
1995-10-03,0.7,0.0,60,28,45,0.00
1995-10-04,0.6,0.0,47,24,35,0.00
1995-10-05,0.6,0.0,48,18,30,0.00
1995-10-06,0.5,0.0,56,17,36,0.00
1995-10-07,0.5,0.0,61,30,44,0.00
1995-10-08,0.0,0.0,60,27,42,0.00
1995-10-09,0.0,0.0,62,34,45,0.00
1995-10-10,0.0,0.0,69,32,48,0.10
1995-10-11,0.0,0.1,69,38,51,0.00
1995-10-12,0.0,0.1,60,33,47,0.00
1995-10-13,0.0,0.1,62,23,36,0.00
1995-10-14,0.0,0.1,69,26,43,0.00
1995-10-15,0.0,0.1,71,34,49,0.00
1995-10-16,0.0,0.1,62,36,46,0.00
1995-10-17,0.0,0.1,66,34,47,0.00
1995-10-18,0.0,0.1,66,36,47,0.00
1995-10-19,0.0,0.1,60,25,38,0.00
1995-10-20,0.0,0.1,62,26,42,0.00
1995-10-21,0.0,0.1,62,33,46,0.00
1995-10-22,0.0,0.1,40,15,24,0.00
1995-10-23,0.0,0.1,47,11,24,0.10
1995-10-24,0.5,0.2,51,22,33,0.00
1995-10-25,0.2,0.2,53,22,36,0.10
1995-10-26,0.2,0.3,58,30,40,0.00
1995-10-27,0.1,0.3,59,23,38,0.00
1995-10-28,0.1,0.3,58,31,42,0.00
1995-10-29,0.0,0.3,57,34,44,0.00
1995-10-30,0.0,0.3,58,35,43,0.00
1995-10-31,0.0,0.3,56,33,41,0.00
1995-11-01,0.0,0.3,43,20,33,0.00
1995-11-02,0.0,0.3,42,13,24,0.00
1995-11-03,0.0,0.3,46,12,26,0.00
1995-11-04,0.0,0.3,44,20,29,0.00
1995-11-05,0.0,0.3,48,22,33,0.10
1995-11-06,0.1,0.4,43,27,33,0.00
1995-11-07,0.1,0.4,51,25,35,0.00
1995-11-08,0.1,0.4,55,24,37,0.00
1995-11-09,0.1,0.4,47,29,35,0.10
1995-11-10,0.0,0.5,34,8,20,0.20
1995-11-11,0.0,0.7,45,8,27,0.10
1995-11-12,0.0,0.8,51,27,36,0.10
1995-11-13,0.0,0.9,59,29,38,0.00
1995-11-14,0.0,0.9,62,27,37,0.00
1995-11-15,0.0,0.9,57,26,39,0.00
1995-11-16,0.0,0.9,54,28,38,0.00
1995-11-17,0.0,0.9,56,27,36,0.00
1995-11-18,0.0,0.9,53,27,36,0.00
1995-11-19,0.0,0.9,63,28,39,0.00
1995-11-20,0.0,0.9,58,29,38,0.00
1995-11-21,0.0,0.9,49,28,37,0.00
1995-11-22,0.0,0.9,54,25,35,0.00
1995-11-23,0.0,0.9,53,24,33,0.00
1995-11-24,0.0,0.9,53,24,36,0.00
1995-11-25,0.0,0.9,57,31,39,0.00
1995-11-26,0.0,0.9,40,12,28,0.00
1995-11-27,0.0,0.9,28,5,14,0.00
1995-11-28,0.0,0.9,26,6,19,0.00
1995-11-29,0.0,0.9,46,19,30,0.10
1995-11-30,0.0,1.0,51,26,36,0.00
1995-12-01,0.0,1.0,52,28,38,0.00
1995-12-02,0.0,1.0,49,25,34,0.00
1995-12-03,0.0,1.0,49,20,31,0.00
1995-12-04,0.0,1.0,46,29,35,0.00
1995-12-05,0.0,1.0,50,29,36,0.00
1995-12-06,0.0,1.0,51,22,33,0.00
1995-12-07,0.0,1.0,30,18,26,0.60
1995-12-08,0.0,1.6,42,9,22,0.00
1995-12-09,0.0,1.6,45,16,26,0.00
1995-12-10,0.0,1.6,46,19,29,0.10
1995-12-11,0.0,1.7,46,26,33,0.00
1995-12-12,0.0,1.7,40,27,34,0.00
1995-12-13,0.0,1.7,37,26,31,0.20
1995-12-14,0.1,1.9,41,14,24,0.00
1995-12-15,0.1,1.9,50,11,25,0.00
1995-12-16,0.1,1.9,33,18,24,0.00
1995-12-17,0.1,1.9,38,9,19,0.00
1995-12-18,0.1,1.9,37,8,18,0.00
1995-12-19,0.1,1.9,37,8,17,0.00
1995-12-20,0.1,1.9,36,6,17,0.00
1995-12-21,0.1,1.9,32,3,12,0.00
1995-12-22,0.1,1.9,31,-1,9,0.00
1995-12-23,0.0,1.9,34,-2,9,0.00
1995-12-24,0.0,1.9,39,-1,14,0.00
1995-12-25,0.0,1.9,46,6,19,0.00
1995-12-26,0.0,1.9,44,10,21,0.00
1995-12-27,0.0,1.9,45,10,21,0.00
1995-12-28,0.0,1.9,39,10,21,0.00
1995-12-29,0.0,1.9,40,6,19,0.00
1995-12-30,0.0,1.9,24,16,20,0.30
1995-12-31,0.3,2.2,34,17,24,0.20
1996-01-01,0.6,2.4,28,3,15,0.00
1996-01-02,0.6,2.4,28,-4,9,0.00
1996-01-03,0.6,2.4,28,9,20,0.10
1996-01-04,0.7,2.5,35,15,22,0.00
1996-01-05,0.7,2.5,31,4,18,0.00
1996-01-06,0.7,2.5,38,-2,16,0.00
1996-01-07,0.7,2.5,53,12,26,0.10
1996-01-08,0.7,2.6,49,23,31,0.00
1996-01-09,0.7,2.6,51,26,34,0.00
1996-01-10,0.7,2.6,48,16,28,0.00
1996-01-11,0.7,2.6,47,13,26,0.00
1996-01-12,0.7,2.6,59,20,33,0.00
1996-01-13,0.7,2.6,56,23,33,0.00
1996-01-14,0.7,2.6,56,18,31,0.00
1996-01-15,0.7,2.6,47,25,32,0.10
1996-01-16,0.7,2.7,44,26,31,1.00
1996-01-17,1.7,3.7,28,-1,19,0.90
1996-01-18,2.8,4.6,29,-6,7,0.00
1996-01-19,2.8,4.6,20,5,13,0.30
1996-01-20,3.1,4.9,31,1,12,0.10
1996-01-21,3.1,5.0,29,10,18,0.00
1996-01-22,3.2,5.0,18,7,15,0.40
1996-01-23,3.5,5.4,18,-5,7,0.00
1996-01-24,3.5,5.4,27,6,14,0.10
1996-01-25,3.6,5.5,20,-5,11,0.20
1996-01-26,3.8,5.7,24,-6,2,0.00
1996-01-27,3.8,5.7,30,-5,15,0.10
1996-01-28,3.9,5.8,32,14,19,0.20
1996-01-29,4.0,6.0,37,14,23,0.10
1996-01-30,4.1,6.1,30,23,25,0.70
1996-01-31,4.8,6.8,25,23,24,2.90
1996-02-01,7.5,9.7,31,14,22,0.40
1996-02-02,8.0,10.1,29,-3,13,0.10
1996-02-03,8.2,10.2,35,-13,8,0.00
1996-02-04,8.2,10.2,40,6,21,0.20
1996-02-05,8.2,10.4,56,25,35,0.10
1996-02-06,8.3,10.5,51,19,31,0.00
1996-02-07,8.3,10.5,51,18,30,0.00
1996-02-08,8.3,10.5,63,21,35,0.00
1996-02-09,8.3,10.5,61,25,38,0.00
1996-02-10,8.3,10.5,62,26,36,0.00
1996-02-11,8.3,10.5,56,21,33,0.00
1996-02-12,8.3,10.5,61,22,34,0.00
1996-02-13,8.3,10.5,63,23,35,0.00
1996-02-14,8.3,10.5,66,21,36,0.00
1996-02-15,8.3,10.5,62,21,35,0.00
1996-02-16,8.3,10.5,56,21,35,0.00
1996-02-17,8.3,10.5,55,22,37,0.00
1996-02-18,8.3,10.5,47,23,33,0.00
1996-02-19,8.3,10.5,36,24,30,0.00
1996-02-20,8.3,10.5,35,30,33,1.90
1996-02-21,9.8,12.4,34,29,31,1.60
1996-02-22,11.2,14.0,33,9,25,0.00
1996-02-23,11.2,14.0,41,1,20,0.00
1996-02-24,11.2,14.0,46,17,29,0.00
1996-02-25,11.2,14.0,41,19,27,0.00
1996-02-26,11.2,14.0,22,6,13,0.20
1996-02-27,11.3,14.2,18,0,9,0.50
1996-02-28,11.7,14.7,45,-1,12,0.00
1996-02-29,11.7,14.7,36,1,14,0.10
1996-03-01,11.7,14.8,50,-4,18,0.10
1996-03-02,11.7,14.9,50,5,25,0.00
1996-03-03,11.7,14.9,52,15,31,0.10
1996-03-04,11.7,15.0,40,28,31,0.00
1996-03-05,11.7,15.0,39,23,27,0.90
1996-03-06,12.4,15.9,33,5,18,0.20
1996-03-07,12.7,16.1,47,6,23,0.10
1996-03-08,12.7,16.2,58,11,29,0.00
1996-03-09,12.7,16.2,65,16,36,0.10
1996-03-10,12.6,16.3,60,28,40,0.00
1996-03-11,12.5,16.3,56,27,39,0.00
1996-03-12,12.5,16.3,45,27,33,0.00
1996-03-13,12.5,16.3,38,19,28,0.00
1996-03-14,12.6,16.3,44,17,27,0.00
1996-03-15,12.6,16.3,50,21,31,0.00
1996-03-16,12.6,16.3,56,20,33,0.10
1996-03-17,12.6,16.4,44,14,26,0.00
1996-03-18,12.9,16.4,41,8,22,0.00
1996-03-19,13.0,16.4,53,8,27,0.00
1996-03-20,13.0,16.4,58,18,36,0.10
1996-03-21,13.1,16.5,65,29,41,0.00
1996-03-22,13.1,16.5,56,31,41,0.00
1996-03-23,13.1,16.5,38,15,27,0.00
1996-03-24,13.1,16.5,35,9,19,0.10
1996-03-25,13.1,16.6,43,13,23,0.10
1996-03-26,13.3,16.7,51,16,28,0.00
1996-03-27,13.3,16.7,49,18,32,0.10
1996-03-28,12.8,16.8,47,24,36,0.00
1996-03-29,12.6,16.8,46,22,31,0.00
1996-03-30,12.4,16.8,50,16,32,0.00
1996-03-31,12.0,16.8,58,25,38,0.00
1996-04-01,11.7,16.8,59,29,44,0.10
1996-04-02,11.2,16.9,52,26,38,0.20
1996-04-03,10.8,17.1,55,22,34,0.00
1996-04-04,10.8,17.1,52,23,33,0.00
1996-04-05,10.3,17.1,54,19,32,0.00
1996-04-06,9.8,17.1,62,21,38,0.00
1996-04-07,9.0,17.1,65,27,42,0.00
1996-04-08,8.5,17.1,68,29,46,0.00
1996-04-09,7.8,17.1,72,34,49,0.10
1996-04-10,6.9,17.2,57,29,41,0.00
1996-04-11,6.5,17.2,44,27,31,0.50
1996-04-12,7.0,17.7,50,23,33,0.20
1996-04-13,7.1,17.9,36,17,25,0.60
1996-04-14,7.7,18.5,49,15,27,0.00
1996-04-15,7.9,18.5,57,15,36,0.10
1996-04-16,7.5,18.6,57,27,42,0.00
1996-04-17,7.1,18.6,44,24,34,0.00
1996-04-18,7.1,18.6,36,14,27,0.20
1996-04-19,7.5,18.8,44,10,25,0.00
1996-04-20,7.5,18.8,41,20,27,0.00
1996-04-21,7.4,18.8,49,11,28,0.00
1996-04-22,7.3,18.8,52,17,33,0.00
1996-04-23,6.4,18.8,60,30,45,0.10
1996-04-24,5.1,18.9,64,38,51,0.00
1996-04-25,3.5,18.9,59,30,43,0.00
1996-04-26,2.2,18.9,60,29,44,0.00
1996-04-27,0.9,18.9,58,22,41,0.00
1996-04-28,0.6,18.9,38,16,24,0.00
1996-04-29,0.6,18.9,51,13,32,0.00
1996-04-30,0.3,18.9,57,27,42,0.00
1996-05-01,0.1,18.9,59,29,44,0.00
1996-05-02,0.0,18.9,60,33,47,0.00
1996-05-03,0.0,18.9,61,38,48,0.00
1996-05-04,0.0,18.9,66,36,49,0.00
1996-05-05,0.0,18.9,66,36,50,0.00
1996-05-06,0.0,18.9,68,37,51,0.00
1996-05-07,0.0,18.9,64,40,52,0.00
1996-05-08,0.0,18.9,65,41,53,0.00
1996-05-09,0.0,18.9,57,32,46,0.00
1996-05-10,0.0,18.9,65,31,47,0.00
1996-05-11,0.0,18.9,75,38,55,0.00
1996-05-12,0.0,18.9,77,42,57,0.00
1996-05-13,0.0,18.9,77,45,60,0.10
1996-05-14,0.0,19.0,71,46,57,0.00
1996-05-15,0.0,19.0,71,42,57,0.00
1996-05-16,0.0,19.0,67,46,56,0.00
1996-05-17,0.0,19.0,69,43,54,0.00
1996-05-18,0.0,19.0,66,45,57,0.00
1996-05-19,0.0,19.0,67,35,54,0.00
1996-05-20,0.0,19.0,62,31,46,0.00
1996-05-21,0.0,19.0,71,33,51,0.00
1996-05-22,0.0,19.0,66,43,54,0.00
1996-05-23,0.0,19.0,51,28,41,0.00
1996-05-24,0.0,19.0,50,28,37,0.30
1996-05-25,0.1,19.3,47,29,35,0.30
1996-05-26,0.1,19.6,50,26,36,0.00
1996-05-27,0.1,19.6,56,33,43,0.00
1996-05-28,0.0,19.6,57,36,44,0.00
1996-05-29,0.0,19.6,66,33,51,0.10
1996-05-30,0.0,19.7,57,37,48,0.00
1996-05-31,0.0,19.7,66,34,49,0.00
1996-06-01,0.0,19.7,68,32,48,0.00
1996-06-02,0.0,19.7,73,32,51,0.00
1996-06-03,0.0,19.7,77,37,55,0.00
1996-06-04,0.0,19.7,77,44,59,0.00
1996-06-05,0.0,19.7,79,46,60,0.00
1996-06-06,0.0,19.7,80,39,57,0.00
1996-06-07,0.0,19.7,82,42,59,0.00
1996-06-08,0.0,19.7,79,46,59,0.00
1996-06-09,0.0,19.7,79,48,58,0.00
1996-06-10,0.0,19.7,81,48,62,0.00
1996-06-11,0.0,19.7,75,45,60,0.00
1996-06-12,0.0,19.7,74,46,56,0.00
1996-06-13,0.0,19.7,72,49,56,0.00
1996-06-14,0.0,19.7,68,44,51,0.00
1996-06-15,0.0,19.7,60,39,46,0.70
1996-06-16,0.0,20.4,76,39,56,0.10
1996-06-17,0.0,20.5,75,48,60,0.00
1996-06-18,0.0,20.5,76,45,59,0.00
1996-06-19,0.0,20.5,78,46,60,0.00
1996-06-20,0.0,20.5,76,44,56,0.10
1996-06-21,0.0,20.6,69,43,54,0.10
1996-06-22,0.0,20.7,70,42,56,0.00
1996-06-23,0.0,20.7,74,42,56,0.00
1996-06-24,0.0,20.7,73,42,57,0.10
1996-06-25,0.0,20.8,71,41,56,0.00
1996-06-26,0.0,20.8,66,42,52,0.00
1996-06-27,0.0,20.8,59,42,49,0.40
1996-06-28,0.0,21.2,66,41,50,0.20
1996-06-29,0.0,21.4,76,38,57,0.20
1996-06-30,0.0,21.6,75,48,58,0.00
1996-07-01,0.0,21.6,82,47,62,0.00
1996-07-02,0.0,21.6,84,50,61,0.00
1996-07-03,0.0,21.6,81,52,64,0.00
1996-07-04,0.0,21.6,83,54,65,0.00
1996-07-05,0.0,21.6,80,49,61,0.00
1996-07-06,0.0,21.6,85,47,66,0.10
1996-07-07,0.0,21.7,81,54,64,0.00
1996-07-08,0.0,21.7,82,47,60,0.00
1996-07-09,0.0,21.7,73,47,57,0.00
1996-07-10,0.0,21.7,82,43,60,0.20
1996-07-11,0.0,21.9,79,49,62,0.00
1996-07-12,0.0,21.9,82,49,64,0.00
1996-07-13,0.0,21.9,79,51,63,0.00
1996-07-14,0.0,21.9,85,48,63,0.00
1996-07-15,0.0,21.9,77,48,60,0.00
1996-07-16,0.0,21.9,75,45,58,0.20
1996-07-17,0.0,22.1,72,49,58,0.10
1996-07-18,0.0,22.2,73,48,58,0.10
1996-07-19,0.0,22.3,80,49,62,0.20
1996-07-20,0.0,22.5,85,49,63,0.00
1996-07-21,0.0,22.5,85,45,64,0.00
1996-07-22,0.0,22.5,87,47,64,0.10
1996-07-23,0.0,22.6,87,46,63,0.00
1996-07-24,0.0,22.6,85,44,63,0.00
1996-07-25,0.0,22.6,83,51,64,0.00
1996-07-26,0.0,22.6,85,50,64,0.00
1996-07-27,0.0,22.6,86,49,64,0.00
1996-07-28,0.0,22.6,77,49,58,0.00
1996-07-29,0.0,22.6,77,47,56,0.00
1996-07-30,0.0,22.6,101,46,62,0.00
1996-07-31,0.0,22.6,84,50,64,0.00
1996-08-01,0.0,22.6,84,50,64,0.00
1996-08-02,0.0,22.6,80,52,61,0.00
1996-08-03,0.0,22.6,72,50,60,0.00
1996-08-04,0.0,22.6,74,47,58,0.00
1996-08-05,0.0,22.6,76,42,58,0.00
1996-08-06,0.0,22.6,77,45,59,0.00
1996-08-07,0.0,22.6,82,43,60,0.00
1996-08-08,0.0,22.6,82,49,60,0.00
1996-08-09,0.0,22.6,79,46,58,0.20
1996-08-10,0.0,22.8,81,45,59,0.00
1996-08-11,0.0,22.8,88,48,65,0.00
1996-08-12,0.0,22.8,89,51,66,0.00
1996-08-13,0.0,22.8,85,52,65,0.00
1996-08-14,0.0,22.8,90,54,67,0.00
1996-08-15,0.0,22.8,84,47,62,0.00
1996-08-16,0.0,22.8,85,43,62,0.00
1996-08-17,0.0,22.8,81,49,60,0.00
1996-08-18,0.0,22.8,73,48,57,0.00
1996-08-19,0.0,22.8,79,49,61,0.00
1996-08-20,0.0,22.8,79,49,59,0.10
1996-08-21,0.0,22.9,80,47,58,0.00
1996-08-22,0.0,22.9,76,45,57,0.10
1996-08-23,0.0,23.0,72,44,57,0.00
1996-08-24,0.0,23.0,72,49,56,0.00
1996-08-25,0.0,23.0,79,47,56,0.00
1996-08-26,0.0,23.0,68,47,54,0.10
1996-08-27,0.0,23.1,78,45,58,0.00
1996-08-28,0.0,23.1,78,46,58,0.90
1996-08-29,0.0,24.0,84,46,61,0.00
1996-08-30,0.0,24.0,83,43,59,0.00
1996-08-31,0.0,24.0,83,44,60,0.00
1996-09-01,0.0,24.0,80,49,61,0.10
1996-09-02,0.0,24.1,81,49,60,0.00
1996-09-03,0.0,24.1,85,49,62,0.00
1996-09-04,0.0,24.1,81,51,62,0.00
1996-09-05,0.0,24.1,69,46,52,0.00
1996-09-06,0.0,24.1,60,38,47,0.30
1996-09-07,0.0,24.4,72,36,50,0.00
1996-09-08,0.0,24.4,74,39,53,0.00
1996-09-09,0.0,24.4,80,42,56,0.00
1996-09-10,0.0,24.4,80,46,57,0.10
1996-09-11,0.0,24.5,68,41,49,0.10
1996-09-12,0.0,24.6,65,41,49,0.00
1996-09-13,0.0,24.6,65,39,48,0.10
1996-09-14,0.0,24.7,46,37,40,0.90
1996-09-15,0.0,25.6,61,31,44,0.00
1996-09-16,0.0,25.6,58,29,44,0.30
1996-09-17,0.0,25.9,44,28,33,0.20
1996-09-18,0.0,26.1,36,20,28,0.50
1996-09-19,0.0,26.6,51,20,33,0.10
1996-09-20,0.0,26.7,55,28,39,0.00
1996-09-21,0.0,26.7,65,32,49,0.00
1996-09-22,0.0,26.7,66,40,49,0.20
1996-09-23,0.0,26.9,67,38,50,0.00
1996-09-24,0.0,26.9,67,40,51,0.00
1996-09-25,0.0,26.9,59,35,45,0.00
1996-09-26,0.0,26.9,50,21,35,0.00
1996-09-27,0.0,26.9,54,17,32,0.00
1996-09-28,0.0,26.9,69,28,44,0.00
1996-09-29,0.0,26.9,70,33,49,0.00
1996-09-30,0.0,26.9,67,38,50,0.00
1996-10-01,0.0,0.0,71,40,52,0.00
1996-10-02,0.0,0.0,68,39,49,0.50
1996-10-03,0.0,0.5,42,31,36,0.80
1996-10-04,0.7,1.3,57,31,41,0.10
1996-10-05,0.6,1.4,66,35,45,0.00
1996-10-06,0.5,1.4,74,33,49,0.00
1996-10-07,0.4,1.4,74,34,49,0.00
1996-10-08,0.3,1.4,76,36,52,0.00
1996-10-09,0.2,1.4,74,41,54,0.00
1996-10-10,0.0,1.4,75,41,55,0.00
1996-10-11,0.0,1.4,72,43,54,0.00
1996-10-12,0.0,1.4,69,41,51,0.00
1996-10-13,0.0,1.4,68,40,51,0.00
1996-10-14,0.0,1.4,60,35,45,0.00
1996-10-15,0.0,1.4,61,34,45,0.00
