#------------------------------------------------- WARNING --------------------------------------------
#
# The data you have obtained from this automated Natural Resource Conservation Service
# database are subject to revision regardless of indicated Quality Assurance level.
# Data are released on condition that neither the NRCS nor the United States Government
# may be held liable for any damages resulting from its use.
#
# Help and Tutorials: http://www.wcc.nrcs.usda.gov/report_generator/report_generator_landing.htm
#
# Support Contact: nrcsprod@midatl.service-now.com
#
#------------------------------------------------------------------------------------------------------
#
# Reporting Frequency: Daily
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Day
#
# Data for the following site(s) are contained in this file:
#
#	SNOTEL 542: Independence Pass, CO
#
# Data items provided in this file:
#
# Element Name                Value Type  Function Type  Function Duration             Base Data  Measurement Units   Sensor Depth  Element Code  Description
# Snow Water Equivalent       Value       None           Instantaneous - Start of Day  N/A        Inches              N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously
# Precipitation Accumulation  Value       None           Instantaneous - Start of Day  N/A        Inches              N/A           PREC          Water year accumulated precipitation
# Air Temperature Maximum     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TMAX          Maximum air temperature - sub-hourly sampling frequency
# Air Temperature Minimum     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TMIN          Minimum air temperature - sub-hourly sampling frequency
# Air Temperature Average     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TAVG          Average air temperature - sub-hourly sampling frequency
# Precipitation Increment     Value       None           Day                           N/A        Inches              N/A           PRCP          Total precipitation
#
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
#
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
#
#------------------------------------------------------------------------------------------------------
#
# Independence Pass (542)
# Colorado  SNOTEL Site - 10600 ft
# Reporting Frequency: Daily; Date Range: Period of Record
#
# As of: Mar 15, 2018 5:52:23 AM GMT-08:00
#
Date,Snow Water Equivalent (in) Start of Day Values,Precipitation Accumulation (in) Start of Day Values,Air Temperature Maximum (degF),Air Temperature Minimum (degF),Air Temperature Average (degF),Precipitation Increment (in)
1987-10-10,0.0,0.0,,-60,,0.00
1987-10-11,0.0,0.0,,-60,,0.00
1987-10-12,0.0,0.0,-60,-60,-60,0.00
1987-10-13,0.0,0.0,-60,-60,-60,0.10
1987-10-14,0.0,0.1,38,25,30,0.20
1987-10-15,0.0,0.3,37,23,28,0.00
1987-10-16,0.0,0.3,44,17,28,0.00
1987-10-17,0.0,0.3,47,14,26,0.00
1987-10-18,0.0,0.3,45,16,27,0.00
1987-10-19,0.0,0.3,41,17,26,0.00
1987-10-20,0.0,0.3,42,11,23,0.00
1987-10-21,0.0,0.3,47,13,26,0.00
1987-10-22,0.0,0.3,46,15,27,0.00
1987-10-23,0.0,0.3,45,18,28,0.00
1987-10-24,0.0,0.3,44,24,31,0.40
1987-10-25,0.2,0.7,32,24,29,0.00
1987-10-26,0.1,0.7,47,14,26,0.00
1987-10-27,0.0,0.7,48,16,26,0.00
1987-10-28,0.0,0.7,19,17,18,0.10
1987-10-29,0.0,0.8,48,24,35,0.00
1987-10-30,0.0,0.8,34,26,29,0.10
1987-10-31,0.0,0.9,48,20,32,0.00
1987-11-01,0.0,0.9,44,28,34,0.20
1987-11-02,0.0,1.1,37,18,28,0.00
1987-11-03,0.0,1.1,42,17,28,0.00
1987-11-04,0.0,1.1,47,16,26,0.00
1987-11-05,0.0,1.1,48,19,31,0.20
1987-11-06,0.1,1.3,38,20,28,0.60
1987-11-07,0.6,1.9,29,18,21,0.00
1987-11-08,0.6,1.9,38,6,19,0.00
1987-11-09,0.6,1.9,43,5,17,0.10
1987-11-10,0.6,2.0,38,9,20,0.00
1987-11-11,0.6,2.0,39,8,19,0.00
1987-11-12,0.6,2.0,43,5,20,0.00
1987-11-13,0.6,2.0,41,10,24,0.10
1987-11-14,0.6,2.1,28,22,23,0.00
1987-11-15,0.8,2.1,21,4,13,0.20
1987-11-16,1.0,2.3,28,-8,8,0.10
1987-11-17,1.1,2.4,16,-13,6,0.20
1987-11-18,1.5,2.6,31,-14,3,0.10
1987-11-19,1.5,2.7,45,-1,14,0.00
1987-11-20,1.5,2.7,50,9,20,0.00
1987-11-21,1.1,2.7,40,11,20,0.00
1987-11-22,1.5,2.7,30,1,13,0.00
1987-11-23,1.5,2.7,31,2,15,0.20
1987-11-24,1.5,2.9,31,2,15,0.00
1987-11-25,1.5,2.9,34,3,18,0.00
1987-11-26,1.6,2.9,19,9,13,0.10
1987-11-27,1.8,3.0,26,-5,7,0.10
1987-11-28,2.0,3.1,38,-4,12,0.00
1987-11-29,2.0,3.1,33,-1,13,0.00
1987-11-30,2.0,3.1,32,-4,5,0.00
1987-12-01,2.0,3.1,32,-7,10,0.00
1987-12-02,1.9,3.1,34,5,19,0.00
1987-12-03,1.9,3.1,44,17,26,0.00
1987-12-04,1.9,3.1,49,16,28,0.00
1987-12-05,1.9,3.1,33,12,26,0.00
1987-12-06,2.1,3.1,42,4,17,0.10
1987-12-07,2.1,3.2,32,11,21,0.40
1987-12-08,2.6,3.6,18,-7,5,0.10
1987-12-09,2.7,3.7,22,2,14,0.10
1987-12-10,2.7,3.8,33,13,24,0.00
1987-12-11,2.8,3.8,25,-5,14,0.20
1987-12-12,3.1,4.0,16,-16,-4,0.10
1987-12-13,3.4,4.1,2,-6,-3,0.00
1987-12-14,3.5,4.1,6,-18,-6,0.10
1987-12-15,3.5,4.2,14,-23,-11,0.00
1987-12-16,3.5,4.2,24,-8,11,0.10
1987-12-17,3.5,4.3,30,7,18,0.00
1987-12-18,3.5,4.3,29,6,15,0.00
1987-12-19,3.7,4.3,23,6,13,0.10
1987-12-20,3.9,4.4,20,-11,-1,0.10
1987-12-21,3.9,4.5,17,-9,5,0.20
1987-12-22,4.2,4.7,29,-4,18,0.20
1987-12-23,4.3,4.9,24,6,15,0.30
1987-12-24,4.7,5.2,12,-13,3,0.10
1987-12-25,4.9,5.3,13,-11,3,0.00
1987-12-26,5.0,5.3,11,-13,-2,0.10
1987-12-27,5.1,5.4,6,-5,2,0.30
1987-12-28,5.3,5.7,34,-5,10,0.00
1987-12-29,5.3,5.7,33,8,19,0.10
1987-12-30,5.3,5.8,17,-8,8,0.00
1987-12-31,5.4,5.8,12,-13,-3,0.10
1988-01-01,5.5,5.9,17,-17,-7,0.00
1988-01-02,5.6,5.9,23,-17,-7,0.00
1988-01-03,5.6,5.9,23,-15,-2,0.00
1988-01-04,5.6,5.9,27,-7,12,0.30
1988-01-05,5.6,6.2,27,13,18,0.00
1988-01-06,5.6,6.2,23,0,14,0.10
1988-01-07,6.0,6.3,22,-8,2,0.10
1988-01-08,6.0,6.4,17,-6,6,0.30
1988-01-09,6.3,6.7,13,-1,7,0.20
1988-01-10,6.4,6.9,32,9,15,0.00
1988-01-11,6.4,6.9,27,1,15,0.00
1988-01-12,6.4,6.9,6,-17,-3,0.40
1988-01-13,7.0,7.3,30,-12,4,0.00
1988-01-14,7.0,7.3,29,-8,6,0.10
1988-01-15,7.0,7.4,36,3,18,0.00
1988-01-16,7.0,7.4,23,-12,8,0.00
1988-01-17,7.1,7.4,19,-7,10,0.20
1988-01-18,7.2,7.6,23,4,14,0.30
1988-01-19,7.5,7.9,11,-19,-2,0.00
1988-01-20,7.6,7.9,9,-24,-6,0.10
1988-01-21,7.6,8.0,10,-16,-1,0.00
1988-01-22,7.8,8.0,24,-19,-3,0.10
1988-01-23,7.9,8.1,17,-1,8,0.30
1988-01-24,8.1,8.4,6,-18,-3,0.10
1988-01-25,8.2,8.5,21,-18,4,0.10
1988-01-26,8.2,8.6,31,2,11,0.00
1988-01-27,8.2,8.6,45,2,13,0.00
1988-01-28,8.2,8.6,42,7,19,0.00
1988-01-29,8.2,8.6,,,,0.00
1988-01-30,8.2,8.6,27,-1,15,0.40
1988-01-31,8.6,9.0,20,0,12,0.10
1988-02-01,8.7,9.1,22,0,10,0.00
1988-02-02,8.7,9.1,25,8,15,0.30
1988-02-03,8.9,9.4,23,-11,7,0.00
1988-02-04,9.0,9.4,32,-12,-1,0.00
1988-02-05,9.0,9.4,,,,0.00
1988-02-06,9.0,9.4,,,,0.00
1988-02-07,9.0,9.4,36,-8,9,0.10
1988-02-08,9.0,9.5,27,-3,12,0.10
1988-02-09,9.2,9.6,34,-6,13,0.20
1988-02-10,9.4,9.8,18,7,13,0.50
1988-02-11,9.9,10.3,,,,0.00
1988-02-12,9.9,10.3,39,3,15,0.00
1988-02-13,10.0,10.3,34,1,12,0.30
1988-02-14,10.3,10.6,20,2,8,0.10
1988-02-15,10.4,10.7,43,6,20,0.00
1988-02-16,10.5,10.7,25,-6,6,0.00
1988-02-17,10.5,10.7,27,-16,-1,0.00
1988-02-18,10.5,10.7,27,-10,7,0.10
1988-02-19,10.6,10.8,32,-8,8,0.00
1988-02-20,10.6,10.8,36,0,13,0.00
1988-02-21,10.6,10.8,43,0,13,0.00
1988-02-22,10.6,10.8,30,-1,11,0.00
1988-02-23,10.6,10.8,37,-5,11,0.10
1988-02-24,10.6,10.9,46,0,16,0.00
1988-02-25,10.6,10.9,49,1,17,0.00
1988-02-26,10.6,10.9,49,3,20,0.00
1988-02-27,10.6,10.9,50,10,24,0.10
1988-02-28,10.6,11.0,38,10,25,0.00
1988-02-29,10.6,11.0,43,4,20,0.00
1988-03-01,10.6,11.0,43,10,23,0.00
1988-03-02,10.6,11.0,37,6,18,0.10
1988-03-03,10.6,11.1,35,6,20,0.00
1988-03-04,10.6,11.1,26,-6,11,0.00
1988-03-05,10.9,11.1,39,-8,11,0.10
1988-03-06,10.9,11.2,38,0,18,0.80
1988-03-07,11.6,12.0,21,0,8,0.20
1988-03-08,11.8,12.2,27,-4,7,0.00
1988-03-09,11.8,12.2,47,-1,23,0.00
1988-03-10,11.8,12.2,24,3,14,0.10
1988-03-11,12.0,12.3,14,-1,5,0.10
1988-03-12,12.2,12.4,20,-15,2,0.10
1988-03-13,12.3,12.5,12,-18,-2,0.00
1988-03-14,12.3,12.5,36,-19,4,0.10
1988-03-15,12.3,12.6,35,-1,15,0.00
1988-03-16,12.3,12.6,26,2,13,0.30
1988-03-17,12.5,12.9,18,-12,3,0.00
1988-03-18,12.6,12.9,29,-14,6,0.00
1988-03-19,12.6,12.9,41,-4,17,0.10
1988-03-20,12.6,13.0,48,6,23,0.00
1988-03-21,12.7,13.0,50,9,26,0.00
1988-03-22,12.7,13.0,43,13,26,0.10
1988-03-23,12.7,13.1,43,4,27,0.20
1988-03-24,12.7,13.3,28,8,15,0.10
1988-03-25,12.7,13.4,36,11,24,0.00
1988-03-26,12.7,13.4,49,10,27,0.00
1988-03-27,13.0,13.4,50,16,33,0.00
1988-03-28,13.0,13.4,16,-6,7,0.00
1988-03-29,13.0,13.4,30,-12,13,0.20
1988-03-30,13.1,13.6,26,10,16,0.50
1988-03-31,13.8,14.1,11,8,9,0.00
1988-04-01,13.8,14.1,11,8,9,0.10
1988-04-02,13.7,14.2,39,7,23,0.00
1988-04-03,13.5,14.2,46,8,25,0.00
1988-04-04,12.7,14.2,44,18,28,0.10
1988-04-05,12.4,14.3,37,11,23,0.00
1988-04-06,12.4,14.3,54,8,29,0.00
1988-04-07,12.4,14.3,55,19,33,0.00
1988-04-08,12.3,14.3,45,7,30,0.00
1988-04-09,12.3,14.3,31,-1,14,0.00
1988-04-10,12.3,14.3,37,-5,16,0.00
1988-04-11,12.1,14.3,48,6,26,0.00
1988-04-12,11.8,14.3,54,16,31,0.00
1988-04-13,11.3,14.3,51,19,36,0.00
1988-04-14,10.8,14.3,47,24,32,0.20
1988-04-15,10.6,14.5,45,23,32,0.00
1988-04-16,10.5,14.5,47,21,32,0.20
1988-04-17,10.4,14.7,43,20,28,0.30
1988-04-18,10.3,15.0,45,12,27,0.00
1988-04-19,10.2,15.0,,,,0.00
1988-04-20,10.1,15.0,47,17,32,0.10
1988-04-21,10.0,15.1,40,15,27,0.20
1988-04-22,9.5,15.3,36,12,21,0.10
1988-04-23,9.4,15.4,40,14,23,0.00
1988-04-24,9.4,15.4,36,9,22,0.20
1988-04-25,9.4,15.6,37,11,22,0.30
1988-04-26,9.4,15.9,41,-3,20,0.00
1988-04-27,9.4,15.9,45,10,27,0.00
1988-04-28,9.2,15.9,48,19,31,0.00
1988-04-29,8.7,15.9,47,22,32,0.00
1988-04-30,8.4,15.9,55,20,37,0.00
1988-05-01,7.4,15.9,38,13,28,0.20
1988-05-02,7.4,16.1,26,4,16,0.20
1988-05-03,7.6,16.3,45,6,25,0.00
1988-05-04,7.8,16.3,49,13,32,0.00
1988-05-05,6.9,16.3,50,22,37,0.00
1988-05-06,6.0,16.3,35,15,27,0.20
1988-05-07,6.1,16.5,38,11,23,0.10
1988-05-08,5.4,16.6,37,18,24,0.00
1988-05-09,5.5,16.6,43,14,29,0.00
1988-05-10,4.9,16.6,42,18,30,0.00
1988-05-11,4.2,16.6,54,13,32,0.00
1988-05-12,2.5,16.6,57,22,38,0.00
1988-05-13,0.9,16.6,59,25,40,0.00
1988-05-14,0.0,16.6,35,26,30,0.00
1988-05-15,0.0,16.6,53,24,37,0.00
1988-05-16,0.0,16.6,51,30,39,0.00
1988-05-17,0.0,16.6,53,28,38,0.40
1988-05-18,0.0,17.0,48,26,35,0.10
1988-05-19,0.0,17.1,36,25,30,0.50
1988-05-20,0.0,17.6,32,20,27,0.00
1988-05-21,0.0,17.6,38,16,27,0.00
1988-05-22,0.0,17.6,40,20,30,0.00
1988-05-23,0.0,17.6,55,19,35,0.00
1988-05-24,0.0,17.6,57,25,39,0.00
1988-05-25,0.0,17.6,57,24,38,0.00
1988-05-26,0.0,17.6,57,26,39,0.00
1988-05-27,0.0,17.6,58,26,38,0.00
1988-05-28,0.0,17.6,62,27,41,0.00
1988-05-29,0.0,17.6,58,26,44,0.00
1988-05-30,0.0,17.6,41,22,31,0.20
1988-05-31,0.0,17.8,40,15,28,0.20
1988-06-01,0.0,18.0,42,24,33,0.00
1988-06-02,0.0,18.0,55,30,40,0.00
1988-06-03,0.0,18.0,65,30,46,0.00
1988-06-04,0.0,18.0,64,32,46,0.00
1988-06-05,0.0,18.0,62,31,41,0.30
1988-06-06,0.0,18.3,64,28,45,0.00
1988-06-07,0.0,18.3,66,28,47,0.00
1988-06-08,0.0,18.3,65,29,47,0.00
1988-06-09,0.0,18.3,62,33,48,0.00
1988-06-10,0.0,18.3,61,32,46,0.00
1988-06-11,0.0,18.3,60,30,41,0.20
1988-06-12,0.0,18.5,56,28,41,0.10
1988-06-13,0.0,18.6,49,26,36,0.00
1988-06-14,0.0,18.6,60,24,43,0.00
1988-06-15,0.0,18.6,60,28,44,0.00
1988-06-16,0.0,18.6,60,29,44,0.00
1988-06-17,0.0,18.6,69,31,44,0.00
1988-06-18,0.0,18.6,66,31,46,0.40
1988-06-19,0.0,19.0,70,34,47,0.10
1988-06-20,0.0,19.1,68,34,47,0.20
1988-06-21,0.0,19.3,70,34,50,0.00
1988-06-22,0.0,19.3,69,35,49,0.00
1988-06-23,0.0,19.3,69,35,49,0.20
1988-06-24,0.0,19.5,64,35,47,0.10
1988-06-25,0.0,19.6,63,38,53,0.00
1988-06-26,0.0,19.6,60,37,47,0.00
1988-06-27,0.0,19.6,63,36,49,0.00
1988-06-28,0.0,19.6,60,34,43,0.70
1988-06-29,0.0,20.3,53,35,43,0.00
1988-06-30,0.0,20.3,63,31,46,0.00
1988-07-01,0.0,20.3,69,29,48,0.00
1988-07-02,0.0,20.3,64,34,46,0.00
1988-07-03,0.0,20.3,63,33,45,0.30
1988-07-04,0.0,20.6,62,33,44,0.00
1988-07-05,0.0,20.6,65,32,46,0.00
1988-07-06,0.0,20.6,66,35,49,0.00
1988-07-07,0.0,20.6,66,35,50,0.00
1988-07-08,0.0,20.6,65,36,50,0.00
1988-07-09,0.0,20.6,64,34,47,0.00
1988-07-10,0.0,20.6,60,29,41,0.40
1988-07-11,0.0,21.0,64,29,44,0.00
1988-07-12,0.0,21.0,67,33,49,0.00
1988-07-13,0.0,21.0,72,35,50,0.10
1988-07-14,0.0,21.1,70,36,47,0.00
1988-07-15,0.0,21.1,65,35,47,0.00
1988-07-16,0.0,21.1,65,34,45,0.00
1988-07-17,0.0,21.1,69,31,48,0.00
1988-07-18,0.0,21.1,64,32,46,0.00
1988-07-19,0.0,21.1,67,29,46,0.00
1988-07-20,0.0,21.1,63,28,46,0.00
1988-07-21,0.0,21.1,66,27,48,0.00
1988-07-22,0.0,21.1,70,32,52,0.00
1988-07-23,0.0,21.1,69,33,49,0.00
1988-07-24,0.0,21.1,71,34,50,0.00
1988-07-25,0.0,21.1,69,33,50,0.00
1988-07-26,0.0,21.1,43,35,38,0.20
1988-07-27,0.0,21.3,64,32,44,0.00
1988-07-28,0.0,21.3,59,34,45,0.30
1988-07-29,0.0,21.6,61,32,44,0.00
1988-07-30,0.0,21.6,62,32,45,1.00
1988-07-31,0.0,22.6,62,35,45,0.00
1988-08-01,0.0,22.6,65,32,46,0.00
1988-08-02,0.0,22.6,64,33,47,0.20
1988-08-03,0.0,22.8,65,38,49,0.00
1988-08-04,0.0,22.8,64,35,47,0.00
1988-08-05,0.0,22.8,69,38,53,0.00
1988-08-06,0.0,22.8,60,38,48,0.00
1988-08-07,0.0,22.8,60,34,45,0.00
1988-08-08,0.0,22.8,60,30,42,0.00
1988-08-09,0.0,22.8,63,29,44,0.00
1988-08-10,0.0,22.8,67,28,47,0.00
1988-08-11,0.0,22.8,70,32,50,0.00
1988-08-12,0.0,22.8,58,34,45,0.00
1988-08-13,0.0,22.8,64,28,44,0.00
1988-08-14,0.0,22.8,72,31,49,0.00
1988-08-15,0.0,22.8,68,36,49,0.00
1988-08-16,0.0,22.8,53,37,44,0.20
1988-08-17,0.0,23.0,53,36,44,0.00
1988-08-18,0.0,23.0,69,30,47,0.00
1988-08-19,0.0,23.0,70,33,50,0.00
1988-08-20,0.0,23.0,68,35,46,0.30
1988-08-21,0.0,23.3,58,36,44,0.30
1988-08-22,0.0,23.6,65,37,48,0.00
1988-08-23,0.0,23.6,70,34,49,0.00
1988-08-24,0.0,23.6,70,37,52,0.00
1988-08-25,0.0,23.6,69,35,50,0.00
1988-08-26,0.0,23.6,65,37,48,0.00
1988-08-27,0.0,23.6,61,38,48,0.00
1988-08-28,0.0,23.6,63,31,44,0.00
1988-08-29,0.0,23.6,68,30,46,0.00
1988-08-30,0.0,23.6,66,32,44,0.00
1988-08-31,0.0,23.6,61,31,44,0.00
1988-09-01,0.0,23.6,60,31,41,0.00
1988-09-02,0.0,23.6,61,30,44,0.00
1988-09-03,0.0,23.6,65,27,45,0.00
1988-09-04,0.0,23.6,62,26,42,0.00
1988-09-05,0.0,23.6,63,26,42,0.00
1988-09-06,0.0,23.6,65,27,43,0.00
1988-09-07,0.0,23.6,64,29,44,0.00
1988-09-08,0.0,23.6,68,27,45,0.00
1988-09-09,0.0,23.6,69,28,46,0.00
1988-09-10,0.0,23.6,55,33,42,0.50
1988-09-11,0.0,24.1,44,29,34,0.40
1988-09-12,0.0,24.5,44,29,33,0.60
1988-09-13,0.0,25.1,41,28,34,0.20
1988-09-14,0.0,25.3,41,23,30,0.00
1988-09-15,0.0,25.3,47,23,32,0.00
1988-09-16,0.0,25.3,59,20,35,0.00
1988-09-17,0.0,25.3,58,25,39,0.00
1988-09-18,0.0,25.3,50,18,36,0.00
1988-09-19,0.0,25.3,57,10,33,0.00
1988-09-20,0.0,25.3,57,25,40,0.00
1988-09-21,0.0,25.3,55,29,40,0.00
1988-09-22,0.0,25.3,49,22,32,0.00
1988-09-23,0.0,25.3,53,17,32,0.00
1988-09-24,0.0,25.3,54,19,32,0.00
1988-09-25,0.0,25.3,56,22,34,0.00
1988-09-26,0.0,25.3,56,20,36,0.00
1988-09-27,0.0,25.3,29,23,26,0.00
1988-09-28,0.0,25.3,55,22,36,0.00
1988-09-29,0.0,25.3,47,8,25,0.00
1988-09-30,0.0,25.3,47,17,31,0.00
1988-10-01,0.0,0.0,58,22,35,0.00
1988-10-02,0.0,0.0,58,22,35,0.00
1988-10-03,0.0,0.0,56,23,36,0.00
1988-10-04,0.0,0.0,48,24,32,0.10
1988-10-05,0.0,0.1,45,25,32,0.20
1988-10-06,0.0,0.3,41,23,29,0.00
1988-10-07,0.0,0.3,44,22,29,0.30
1988-10-08,0.0,0.6,46,22,31,0.00
1988-10-09,0.0,0.6,35,18,24,0.10
1988-10-10,0.0,0.7,51,17,28,0.00
1988-10-11,0.0,0.7,51,20,31,0.00
1988-10-12,0.0,0.7,51,20,32,0.00
1988-10-13,0.0,0.7,43,24,31,0.00
1988-10-14,0.0,0.7,45,20,29,0.00
1988-10-15,0.0,0.7,49,22,32,0.00
1988-10-16,0.0,0.7,50,20,31,0.00
1988-10-17,0.0,0.7,49,21,33,0.00
1988-10-18,0.0,0.7,51,23,34,0.00
1988-10-19,0.0,0.7,48,22,30,0.00
1988-10-20,0.0,0.7,51,18,29,0.00
1988-10-21,0.0,0.7,53,18,30,0.00
1988-10-22,0.0,0.7,48,19,31,0.00
1988-10-23,0.0,0.7,48,21,31,0.00
1988-10-24,0.0,0.7,52,19,31,0.00
1988-10-25,0.0,0.7,47,18,29,0.00
1988-10-26,0.0,0.7,51,17,29,0.00
1988-10-27,0.0,0.7,48,20,29,0.00
1988-10-28,0.0,0.7,45,18,28,0.00
1988-10-29,0.0,0.7,41,17,27,0.00
1988-10-30,0.0,0.7,44,20,29,0.10
1988-10-31,0.0,0.8,50,16,27,0.00
1988-11-01,0.0,0.8,46,17,26,0.00
1988-11-02,0.0,0.8,39,18,27,0.00
1988-11-03,0.0,0.8,31,26,29,0.20
1988-11-04,0.2,1.0,27,16,22,0.10
1988-11-05,0.0,1.1,32,12,19,0.00
1988-11-06,0.0,1.1,44,14,28,0.00
1988-11-07,0.0,1.1,42,19,28,0.00
1988-11-08,0.0,1.1,35,24,28,0.60
1988-11-09,0.8,1.7,29,6,18,0.10
1988-11-10,1.3,1.8,35,5,20,0.00
1988-11-11,1.3,1.8,34,13,22,0.40
1988-11-12,1.7,2.2,37,-6,15,0.10
1988-11-13,1.5,2.3,26,22,23,0.00
1988-11-14,1.3,2.3,28,22,24,0.70
1988-11-15,1.9,3.0,22,0,12,0.20
1988-11-16,1.9,3.2,22,-3,6,0.00
1988-11-17,1.9,3.2,24,2,13,0.20
1988-11-18,1.9,3.4,24,-10,2,0.00
1988-11-19,1.9,3.4,17,-14,-3,0.00
1988-11-20,1.9,3.4,21,-9,4,0.00
1988-11-21,2.0,3.4,24,-8,2,0.00
1988-11-22,2.2,3.4,35,-2,12,0.00
1988-11-23,2.4,3.4,40,5,25,0.10
1988-11-24,2.4,3.5,29,10,18,0.20
1988-11-25,2.5,3.7,23,-3,8,0.30
1988-11-26,2.8,4.0,13,-6,3,0.30
1988-11-27,3.0,4.3,9,-11,-1,0.10
1988-11-28,3.2,4.4,33,-1,13,0.30
1988-11-29,3.5,4.7,7,1,4,0.10
1988-11-30,3.6,4.8,24,1,10,0.00
1988-12-01,3.6,4.8,40,5,14,0.00
1988-12-02,3.6,4.8,43,3,13,0.10
1988-12-03,3.6,4.9,44,2,14,0.00
1988-12-04,3.7,4.9,47,5,14,0.00
1988-12-05,4.1,4.9,48,2,13,0.00
1988-12-06,4.3,4.9,31,-2,10,0.00
1988-12-07,4.5,4.9,19,-6,12,0.10
1988-12-08,4.6,5.0,26,-8,1,0.00
1988-12-09,4.6,5.0,31,-6,8,0.00
1988-12-10,4.5,5.0,37,-3,9,0.00
1988-12-11,4.5,5.0,17,-5,8,0.10
1988-12-12,4.6,5.1,34,-3,15,0.00
1988-12-13,4.6,5.1,44,7,22,0.00
1988-12-14,4.6,5.1,30,1,15,0.30
1988-12-15,4.8,5.4,24,0,11,0.10
1988-12-16,4.9,5.5,35,-3,7,0.00
1988-12-17,5.0,5.5,40,-1,9,0.00
1988-12-18,5.0,5.5,41,5,18,0.10
1988-12-19,5.0,5.6,23,-2,14,0.30
1988-12-20,5.4,5.9,25,-5,6,0.00
1988-12-21,5.4,5.9,20,-1,12,0.20
1988-12-22,5.7,6.1,11,-1,3,0.10
1988-12-23,5.7,6.2,12,-1,5,0.20
1988-12-24,6.0,6.4,14,-15,3,0.20
1988-12-25,6.1,6.6,22,10,17,0.70
1988-12-26,6.9,7.3,14,-8,1,0.10
1988-12-27,7.1,7.4,9,-18,-10,0.00
1988-12-28,7.2,7.4,14,-17,-5,0.00
1988-12-29,7.2,7.4,17,-22,-8,0.10
1988-12-30,7.2,7.5,27,-1,9,0.00
1988-12-31,7.2,7.5,29,-1,8,0.00
1989-01-01,7.2,7.5,23,-3,7,0.00
1989-01-02,7.2,7.5,27,-7,8,0.00
1989-01-03,7.2,7.5,43,0,12,0.00
1989-01-04,7.2,7.5,35,6,20,0.40
1989-01-05,7.4,7.9,32,10,17,0.10
1989-01-06,7.6,8.0,18,-10,10,0.30
1989-01-07,8.1,8.3,0,-23,-11,0.00
1989-01-08,8.2,8.3,2,-21,-12,0.10
1989-01-09,8.2,8.4,18,-15,4,0.10
1989-01-10,8.2,8.5,32,-2,12,0.10
1989-01-11,8.2,8.6,19,-11,6,0.20
1989-01-12,8.5,8.8,12,-25,-12,0.00
1989-01-13,8.6,8.8,36,-10,1,0.00
1989-01-14,8.6,8.8,26,-7,2,0.00
1989-01-15,8.6,8.8,12,-13,-3,0.00
1989-01-16,8.6,8.8,27,-11,1,0.10
1989-01-17,8.6,8.9,31,-4,7,0.00
1989-01-18,8.6,8.9,41,-3,10,0.00
1989-01-19,8.6,8.9,37,0,10,0.00
1989-01-20,8.6,8.9,42,0,10,0.00
1989-01-21,8.6,8.9,38,-1,9,0.00
1989-01-22,8.6,8.9,39,-1,11,0.00
1989-01-23,8.6,8.9,31,2,13,0.00
1989-01-24,8.6,8.9,26,3,14,0.20
1989-01-25,8.7,9.1,23,-12,8,0.00
1989-01-26,8.8,9.1,35,-14,4,0.00
1989-01-27,8.8,9.1,33,1,13,0.10
1989-01-28,8.8,9.2,25,0,11,0.00
1989-01-29,8.8,9.2,37,-9,8,0.10
1989-01-30,8.8,9.3,50,6,18,0.00
1989-01-31,8.8,9.3,47,6,21,0.00
1989-02-01,8.9,9.3,32,15,23,0.10
1989-02-02,8.9,9.4,29,17,21,0.10
1989-02-03,8.9,9.5,21,15,18,0.90
1989-02-04,9.9,10.4,18,6,14,1.00
1989-02-05,11.1,11.4,7,-24,-10,0.00
1989-02-06,11.3,11.4,5,-26,-16,0.00
1989-02-07,11.3,11.4,20,-22,-9,0.00
1989-02-08,11.2,11.4,29,-19,1,0.10
1989-02-09,11.1,11.5,36,8,17,0.10
1989-02-10,11.1,11.6,37,9,20,0.20
1989-02-11,11.2,11.8,35,4,16,0.00
1989-02-12,11.3,11.8,30,-6,11,0.10
1989-02-13,11.5,11.9,17,-13,2,0.00
1989-02-14,11.5,11.9,21,0,7,0.00
1989-02-15,11.5,11.9,24,-12,1,0.00
1989-02-16,11.5,11.9,35,-7,10,0.00
1989-02-17,11.5,11.9,44,-1,13,0.00
1989-02-18,11.5,11.9,38,3,19,0.10
1989-02-19,11.5,12.0,34,14,21,0.60
1989-02-20,12.0,12.6,24,8,14,0.40
1989-02-21,12.4,13.0,22,-6,8,0.10
1989-02-22,12.5,13.1,36,-6,15,0.00
1989-02-23,12.5,13.1,42,7,19,0.00
1989-02-24,12.5,13.1,47,5,22,0.10
