#------------------------------------------------- WARNING --------------------------------------------
#
# The data you have obtained from this automated Natural Resource Conservation Service
# database are subject to revision regardless of indicated Quality Assurance level.
# Data are released on condition that neither the NRCS nor the United States Government
# may be held liable for any damages resulting from its use.
#
# Help and Tutorials: http://www.wcc.nrcs.usda.gov/report_generator/report_generator_landing.htm
#
# Support Contact: nrcsprod@midatl.service-now.com
#
#------------------------------------------------------------------------------------------------------
#
# Reporting Frequency: Daily
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Day
#
# Data for the following site(s) are contained in this file:
#
#	SNOTEL 1059: Cochetopa Pass, CO
#
# Data items provided in this file:
#
# Element Name                Value Type  Function Type  Function Duration             Base Data  Measurement Units   Sensor Depth  Element Code  Description
# Snow Water Equivalent       Value       None           Instantaneous - Start of Day  N/A        Inches              N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously
# Precipitation Accumulation  Value       None           Instantaneous - Start of Day  N/A        Inches              N/A           PREC          Water year accumulated precipitation
# Air Temperature Maximum     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TMAX          Maximum air temperature - sub-hourly sampling frequency
# Air Temperature Minimum     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TMIN          Minimum air temperature - sub-hourly sampling frequency
# Air Temperature Average     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TAVG          Average air temperature - sub-hourly sampling frequency
# Precipitation Increment     Value       None           Day                           N/A        Inches              N/A           PRCP          Total precipitation
#
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
#
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
#
#------------------------------------------------------------------------------------------------------
#
# Cochetopa Pass (1059)
# Colorado  SNOTEL Site - 10020 ft
# Reporting Frequency: Daily; Date Range: Period of Record
#
# As of: Mar 13, 2018 9:09:11 PM GMT-08:00
#
Date,Snow Water Equivalent (in) Start of Day Values,Precipitation Accumulation (in) Start of Day Values,Air Temperature Maximum (degF),Air Temperature Minimum (degF),Air Temperature Average (degF),Precipitation Increment (in)
2005-12-22,1.3,3.0,42,21,31,0.00
2005-12-23,1.4,3.0,38,25,31,0.00
2005-12-24,1.4,3.0,37,21,28,0.00
2005-12-25,1.3,3.0,42,18,28,0.00
2005-12-26,1.3,3.0,42,19,29,0.00
2005-12-27,1.5,3.0,32,21,24,0.00
2005-12-28,1.4,3.0,41,20,29,0.00
2005-12-29,1.5,3.0,30,15,25,0.00
2005-12-30,1.4,3.0,32,9,21,0.20
2005-12-31,1.6,3.2,43,25,31,0.00
2006-01-01,1.6,3.2,28,15,24,0.00
2006-01-02,1.5,3.2,35,12,26,0.10
2006-01-03,1.7,3.3,35,16,26,0.00
2006-01-04,1.6,3.3,30,15,22,0.00
2006-01-05,1.6,3.3,34,17,23,0.00
2006-01-06,1.6,3.3,40,15,28,0.00
2006-01-07,1.6,3.3,44,23,31,0.00
2006-01-08,1.7,3.3,31,11,23,0.00
2006-01-09,1.5,3.3,22,3,12,0.00
2006-01-10,1.4,3.3,32,4,18,0.00
2006-01-11,1.6,3.3,41,11,24,0.00
2006-01-12,1.6,3.3,25,11,17,0.00
2006-01-13,1.5,3.3,38,8,22,0.00
2006-01-14,1.7,3.3,45,21,30,0.00
2006-01-15,1.7,3.3,33,10,23,0.00
2006-01-16,1.6,3.3,19,3,11,0.00
2006-01-17,1.5,3.3,28,4,18,0.10
2006-01-18,1.7,3.4,36,15,25,0.00
2006-01-19,1.8,3.4,26,16,20,0.00
2006-01-20,1.9,3.4,20,-2,9,0.00
2006-01-21,1.7,3.4,23,-4,8,0.00
2006-01-22,1.7,3.4,24,-1,9,0.00
2006-01-23,1.7,3.4,26,-5,11,0.10
2006-01-24,1.8,3.5,39,8,24,0.20
2006-01-25,1.9,3.7,34,18,24,0.00
2006-01-26,2.1,3.7,29,13,21,0.00
2006-01-27,2.0,3.7,31,10,18,0.00
2006-01-28,2.0,3.7,23,12,17,0.20
2006-01-29,2.1,3.9,26,16,20,0.10
2006-01-30,2.2,4.0,35,15,23,0.00
2006-01-31,2.2,4.0,37,15,26,0.00
2006-02-01,2.2,4.0,31,15,25,0.30
2006-02-02,2.4,4.3,29,15,24,0.20
2006-02-03,2.7,4.5,26,9,18,0.00
2006-02-04,2.7,4.5,37,13,23,0.00
2006-02-05,2.7,4.5,29,10,18,0.00
2006-02-06,2.6,4.5,29,8,18,0.00
2006-02-07,2.6,4.5,37,11,25,0.00
2006-02-08,2.7,4.5,39,16,26,0.00
2006-02-09,2.6,4.5,41,9,26,0.00
2006-02-10,2.7,4.5,24,-2,13,0.00
2006-02-11,2.5,4.5,22,-7,8,0.00
2006-02-12,2.5,4.5,36,1,19,0.00
2006-02-13,2.6,4.5,30,9,19,0.00
2006-02-14,2.6,4.5,40,7,24,0.00
2006-02-15,2.7,4.5,38,17,28,0.00
2006-02-16,2.7,4.5,17,2,9,0.00
2006-02-17,2.6,4.5,31,8,21,0.00
2006-02-18,2.7,4.5,35,12,24,0.00
2006-02-19,2.8,4.5,31,8,19,0.00
2006-02-20,2.6,4.5,23,5,13,0.00
2006-02-21,2.6,4.5,26,3,14,0.00
2006-02-22,2.6,4.5,30,5,17,0.10
2006-02-23,2.6,4.6,36,5,20,0.00
2006-02-24,2.6,4.6,38,6,23,0.00
2006-02-25,2.7,4.6,39,11,24,0.00
2006-02-26,2.7,4.6,46,15,30,0.20
2006-02-27,2.8,4.8,46,19,33,0.10
2006-02-28,2.8,4.9,48,27,36,0.00
2006-03-01,2.8,4.9,42,24,32,0.00
2006-03-02,2.8,4.9,42,26,31,0.20
2006-03-03,2.9,5.1,47,24,35,0.00
2006-03-04,2.9,5.1,42,20,32,0.00
2006-03-05,2.8,5.1,46,19,32,0.00
2006-03-06,2.9,5.1,53,28,38,0.00
2006-03-07,2.9,5.1,43,25,33,0.00
2006-03-08,2.9,5.1,29,15,23,0.00
2006-03-09,2.9,5.1,29,11,19,0.00
2006-03-10,3.0,5.1,24,4,16,0.20
2006-03-11,3.1,5.3,28,5,17,0.30
2006-03-12,3.4,5.6,24,6,16,0.00
2006-03-13,3.3,5.6,24,-1,10,0.00
2006-03-14,3.2,5.6,31,-1,19,0.00
2006-03-15,3.5,5.6,40,9,25,0.00
2006-03-16,3.3,5.6,39,7,25,0.20
2006-03-17,3.5,5.8,41,24,31,0.00
2006-03-18,3.5,5.8,40,21,29,0.10
2006-03-19,3.6,5.9,36,18,25,0.00
2006-03-20,3.6,5.9,30,11,21,0.20
2006-03-21,3.7,6.1,36,10,22,0.20
2006-03-22,3.8,6.3,37,15,25,0.00
2006-03-23,3.8,6.3,39,11,25,0.10
2006-03-24,3.9,6.4,42,16,29,0.10
2006-03-25,4.0,6.5,48,23,35,0.00
2006-03-26,4.1,6.5,38,19,29,0.00
2006-03-27,4.0,6.5,44,17,31,0.10
2006-03-28,3.9,6.6,43,27,34,0.10
2006-03-29,4.1,6.7,43,24,33,0.00
2006-03-30,4.1,6.7,38,19,27,0.00
2006-03-31,4.0,6.7,47,16,32,0.20
2006-04-01,4.1,6.9,43,25,34,0.00
2006-04-02,4.1,6.9,41,25,31,0.00
2006-04-03,4.1,6.9,54,27,40,0.10
2006-04-04,4.2,7.0,53,33,41,0.10
2006-04-05,3.9,7.1,49,22,36,0.00
2006-04-06,3.6,7.1,35,22,26,0.10
2006-04-07,3.6,7.2,46,23,33,0.00
2006-04-08,3.4,7.2,54,27,39,0.00
2006-04-09,2.9,7.2,57,31,43,0.10
2006-04-10,2.3,7.3,50,31,40,0.00
2006-04-11,1.8,7.3,47,28,36,0.00
2006-04-12,1.4,7.3,57,29,43,0.10
2006-04-13,0.6,7.4,59,34,46,0.00
2006-04-14,0.0,7.4,58,34,45,0.00
2006-04-15,0.0,7.4,42,27,35,0.00
2006-04-16,0.0,7.4,57,26,40,0.00
2006-04-17,0.0,7.4,54,22,42,0.00
2006-04-18,0.0,7.4,35,17,26,0.00
2006-04-19,0.0,7.4,47,17,31,0.00
2006-04-20,0.0,7.4,51,21,36,0.00
2006-04-21,0.0,7.4,57,25,43,0.00
2006-04-22,0.0,7.4,63,37,49,0.00
2006-04-23,0.0,7.4,58,36,46,0.00
2006-04-24,0.0,7.4,48,23,35,0.00
2006-04-25,0.0,7.4,51,21,36,0.10
2006-04-26,0.0,7.5,56,30,42,0.10
2006-04-27,0.0,7.6,59,34,46,0.00
2006-04-28,0.0,7.6,46,22,33,0.10
2006-04-29,0.0,7.7,44,18,33,0.10
2006-04-30,0.0,7.8,53,33,42,0.10
2006-05-01,0.0,7.9,56,28,42,0.00
2006-05-02,0.0,7.9,58,31,43,0.00
2006-05-03,0.0,7.9,60,32,45,0.00
2006-05-04,0.0,7.9,60,34,45,0.00
2006-05-05,0.0,7.9,53,29,40,0.00
2006-05-06,0.0,7.9,53,26,39,0.00
2006-05-07,0.0,7.9,55,28,42,0.00
2006-05-08,0.0,7.9,56,33,43,0.00
2006-05-09,0.0,7.9,45,29,37,0.00
2006-05-10,0.0,7.9,47,27,36,0.00
2006-05-11,0.0,7.9,57,23,41,0.00
2006-05-12,0.0,7.9,62,30,47,0.10
2006-05-13,0.0,8.0,64,36,51,0.10
2006-05-14,0.0,8.1,64,38,47,0.00
2006-05-15,0.0,8.1,58,34,46,0.00
2006-05-16,0.0,8.1,64,34,49,0.00
2006-05-17,0.0,8.1,64,37,51,0.00
2006-05-18,0.0,8.1,67,39,52,0.00
2006-05-19,0.0,8.1,68,40,51,0.00
2006-05-20,0.0,8.1,66,36,49,0.00
2006-05-21,0.0,8.1,65,40,54,0.00
2006-05-22,0.0,8.1,63,33,47,0.00
2006-05-23,0.0,8.1,56,31,43,0.00
2006-05-24,0.0,8.1,67,32,51,0.00
2006-05-25,0.0,8.1,70,38,54,0.00
2006-05-26,0.0,8.1,70,43,55,0.00
2006-05-27,0.0,8.1,64,38,51,0.00
2006-05-28,0.0,8.1,60,31,46,0.00
2006-05-29,0.0,8.1,56,25,42,0.00
2006-05-30,0.0,8.1,60,34,46,0.00
2006-05-31,0.0,8.1,62,33,48,0.10
2006-06-01,0.0,8.2,69,37,53,0.20
2006-06-02,0.0,8.4,71,42,55,0.00
2006-06-03,0.0,8.4,72,43,57,0.00
2006-06-04,0.0,8.4,73,41,57,0.00
2006-06-05,0.0,8.4,75,43,60,0.10
2006-06-06,0.0,8.5,76,46,58,0.00
2006-06-07,0.0,8.5,65,42,50,0.00
2006-06-08,0.0,8.5,64,38,50,0.10
2006-06-09,0.0,8.6,65,37,49,0.00
2006-06-10,0.0,8.6,70,41,54,0.00
2006-06-11,0.0,8.6,73,39,56,0.00
2006-06-12,0.0,8.6,74,44,58,0.00
2006-06-13,0.0,8.6,74,44,59,0.00
2006-06-14,0.0,8.6,73,47,60,0.00
2006-06-15,0.0,8.6,65,37,51,0.00
2006-06-16,0.0,8.6,61,32,46,0.00
2006-06-17,0.0,8.6,66,31,50,0.00
2006-06-18,0.0,8.6,73,35,56,0.00
2006-06-19,0.0,8.6,78,46,61,0.00
2006-06-20,0.0,8.6,74,45,57,0.00
2006-06-21,0.0,8.6,71,42,55,0.00
2006-06-22,0.0,8.6,71,43,56,0.00
2006-06-23,0.0,8.6,74,42,58,0.00
2006-06-24,0.0,8.6,74,42,58,0.00
2006-06-25,0.0,8.6,71,41,53,0.00
2006-06-26,0.0,8.6,67,38,46,0.00
2006-06-27,0.0,8.6,64,36,48,0.10
2006-06-28,0.0,8.7,69,39,51,0.00
2006-06-29,0.0,8.7,71,38,54,0.10
2006-06-30,0.0,8.8,71,44,55,0.10
2006-07-01,0.0,8.9,71,45,55,0.00
2006-07-02,0.0,8.9,71,43,55,0.40
2006-07-03,0.0,9.3,65,42,51,0.00
2006-07-04,0.0,9.3,68,43,54,0.10
2006-07-05,0.0,9.4,64,46,54,0.00
2006-07-06,0.0,9.4,62,46,51,0.50
2006-07-07,0.0,9.9,65,43,52,0.10
2006-07-08,0.0,10.0,57,46,50,0.60
2006-07-09,0.0,10.6,55,43,49,0.00
2006-07-10,0.0,10.6,65,40,50,0.00
2006-07-11,0.0,10.6,68,40,51,0.10
2006-07-12,0.0,10.7,70,41,55,0.00
2006-07-13,0.0,10.7,72,42,58,0.10
2006-07-14,0.0,10.8,74,45,60,0.10
2006-07-15,0.0,10.9,73,47,59,0.00
2006-07-16,0.0,10.9,78,48,60,0.10
2006-07-17,0.0,11.0,77,47,58,0.10
2006-07-18,0.0,11.1,72,48,58,0.10
2006-07-19,0.0,11.2,71,44,56,0.00
2006-07-20,0.0,11.2,71,47,57,0.10
2006-07-21,0.0,11.3,72,48,59,0.00
2006-07-22,0.0,11.3,76,48,58,0.10
2006-07-23,0.0,11.4,74,45,55,0.20
2006-07-24,0.0,11.6,73,46,56,0.00
2006-07-25,0.0,11.6,74,46,56,0.10
2006-07-26,0.0,11.7,72,47,57,0.10
2006-07-27,0.0,11.8,62,43,52,0.00
2006-07-28,0.0,11.8,68,44,57,0.10
2006-07-29,0.0,11.9,72,47,55,0.30
2006-07-30,0.0,12.2,75,46,58,0.10
2006-07-31,0.0,12.3,71,47,55,0.00
2006-08-01,0.0,12.3,65,45,54,0.00
2006-08-02,0.0,12.3,65,40,51,0.20
2006-08-03,0.0,12.5,64,45,52,0.00
2006-08-04,0.0,12.5,59,44,50,0.10
2006-08-05,0.0,12.6,60,46,52,0.00
2006-08-06,0.0,12.6,62,44,52,0.10
2006-08-07,0.0,12.7,65,45,51,0.50
2006-08-08,0.0,13.2,68,44,54,0.00
2006-08-09,0.0,13.2,71,45,55,0.00
2006-08-10,0.0,13.2,66,42,54,0.10
2006-08-11,0.0,13.3,72,44,57,0.00
2006-08-12,0.0,13.3,63,45,52,0.00
2006-08-13,0.0,13.3,66,45,53,0.00
2006-08-14,0.0,13.3,63,44,53,0.10
2006-08-15,0.0,13.4,62,46,51,0.00
2006-08-16,0.0,13.4,67,44,54,0.00
2006-08-17,0.0,13.4,71,43,55,0.10
2006-08-18,0.0,13.5,67,44,54,0.00
2006-08-19,0.0,13.5,59,45,49,0.00
2006-08-20,0.0,13.5,67,42,50,0.10
2006-08-21,0.0,13.6,64,41,52,0.10
2006-08-22,0.0,13.7,66,45,53,0.00
2006-08-23,0.0,13.7,69,41,56,0.10
2006-08-24,0.0,13.8,70,43,54,0.00
2006-08-25,0.0,13.8,65,42,49,0.00
2006-08-26,0.0,13.8,59,36,46,0.10
2006-08-27,0.0,13.9,58,34,45,0.00
2006-08-28,0.0,13.9,62,34,48,0.10
2006-08-29,0.0,14.0,65,39,52,0.10
2006-08-30,0.0,14.1,69,42,54,0.00
2006-08-31,0.0,14.1,68,42,52,0.00
2006-09-01,0.0,14.1,68,42,52,0.00
2006-09-02,0.0,14.1,67,39,51,0.00
2006-09-03,0.0,14.1,67,36,51,0.00
2006-09-04,0.0,14.1,68,39,52,0.00
2006-09-05,0.0,14.1,68,40,52,0.00
2006-09-06,0.0,14.1,65,40,48,0.00
2006-09-07,0.0,14.1,57,37,45,0.20
2006-09-08,0.0,14.3,49,36,42,0.40
2006-09-09,0.0,14.7,58,35,44,0.00
2006-09-10,0.0,14.7,58,34,43,0.00
2006-09-11,0.0,14.7,61,34,46,0.00
2006-09-12,0.0,14.7,65,35,49,0.10
2006-09-13,0.0,14.8,66,41,52,0.00
2006-09-14,0.0,14.8,58,42,48,0.00
2006-09-15,0.0,14.8,54,37,44,0.00
2006-09-16,0.0,14.8,56,27,40,0.00
2006-09-17,0.0,14.8,47,19,33,0.00
2006-09-18,0.0,14.8,54,27,39,0.00
2006-09-19,0.0,14.8,60,29,44,0.00
2006-09-20,0.0,14.8,56,33,42,0.00
2006-09-21,0.0,14.8,41,31,35,0.00
2006-09-22,0.0,14.8,38,26,31,0.20
2006-09-23,0.0,15.0,40,26,32,0.00
2006-09-24,0.0,15.0,50,22,36,0.10
2006-09-25,0.0,15.1,54,26,39,0.00
2006-09-26,0.0,15.1,56,29,42,0.10
2006-09-27,0.0,15.2,58,31,44,0.00
2006-09-28,0.0,15.2,60,30,45,0.10
2006-09-29,0.0,15.3,61,35,46,0.00
2006-09-30,0.0,15.3,64,33,47,0.00
2006-10-01,0.0,0.0,62,31,46,0.00
2006-10-02,0.0,0.0,60,37,48,0.10
2006-10-03,0.0,0.1,57,34,42,0.00
2006-10-04,0.0,0.1,58,35,46,0.30
2006-10-05,0.0,0.4,51,41,46,0.00
2006-10-06,0.0,0.4,57,41,45,0.00
2006-10-07,0.0,0.4,56,39,45,0.00
2006-10-08,0.0,0.4,41,35,37,0.40
2006-10-09,0.0,0.8,37,32,35,0.00
2006-10-10,0.0,0.8,40,31,35,0.10
2006-10-11,0.0,0.9,44,33,37,0.00
2006-10-12,0.0,0.9,50,31,39,0.00
2006-10-13,0.0,0.9,53,28,39,0.00
2006-10-14,0.0,0.9,48,34,38,0.10
2006-10-15,0.0,1.0,49,31,37,0.00
2006-10-16,0.0,1.0,47,29,35,0.00
2006-10-17,0.0,1.0,45,22,31,0.00
2006-10-18,0.0,1.0,35,19,26,0.00
2006-10-19,0.0,1.0,40,18,28,0.20
2006-10-20,0.0,1.2,45,26,32,0.00
2006-10-21,0.0,1.2,36,19,28,0.00
2006-10-22,0.0,1.2,41,18,30,0.00
2006-10-23,0.0,1.2,52,21,36,0.10
2006-10-24,0.0,1.3,50,29,37,0.00
2006-10-25,0.0,1.3,46,23,34,0.00
2006-10-26,0.0,1.3,27,15,21,0.00
2006-10-27,0.0,1.3,46,16,30,0.20
2006-10-28,0.2,1.5,52,23,36,0.00
2006-10-29,0.2,1.5,52,27,37,0.00
2006-10-30,0.2,1.5,47,25,34,0.00
2006-10-31,0.0,1.5,47,24,34,0.00
2006-11-01,0.0,1.5,43,20,30,0.00
2006-11-02,0.0,1.5,44,19,31,0.00
2006-11-03,0.0,1.5,47,27,35,0.00
2006-11-04,0.0,1.5,42,26,32,0.10
2006-11-05,0.0,1.6,42,26,33,0.00
2006-11-06,0.0,1.6,47,26,36,0.00
2006-11-07,0.0,1.6,54,33,41,0.00
2006-11-08,0.0,1.6,57,31,42,0.00
2006-11-09,0.0,1.6,53,29,39,0.00
2006-11-10,0.0,1.6,33,17,25,0.00
2006-11-11,0.0,1.6,42,17,29,0.00
2006-11-12,0.0,1.6,33,11,24,0.00
2006-11-13,0.0,1.6,27,11,20,0.00
2006-11-14,0.0,1.6,31,13,22,0.40
2006-11-15,0.7,2.0,28,10,18,0.00
2006-11-16,0.7,2.0,42,11,29,0.20
2006-11-17,0.9,2.2,42,25,32,0.00
2006-11-18,0.9,2.2,43,22,31,0.00
2006-11-19,0.8,2.2,42,19,29,0.00
2006-11-20,0.9,2.2,46,25,33,0.00
2006-11-21,0.8,2.2,47,26,34,0.00
2006-11-22,0.9,2.2,46,24,33,0.00
2006-11-23,0.9,2.2,47,24,34,0.00
2006-11-24,0.8,2.2,38,23,29,0.00
2006-11-25,0.9,2.2,40,23,29,0.00
2006-11-26,0.8,2.2,37,19,26,0.00
2006-11-27,0.8,2.2,36,18,26,0.00
2006-11-28,0.8,2.2,33,12,22,0.00
2006-11-29,0.9,2.2,16,-7,7,0.00
2006-11-30,0.7,2.2,19,-8,7,0.20
2006-12-01,0.9,2.4,28,7,19,0.00
2006-12-02,0.9,2.4,21,-1,8,0.00
2006-12-03,0.8,2.4,23,-7,9,0.00
2006-12-04,0.9,2.4,35,6,19,0.10
2006-12-05,1.0,2.5,38,11,25,0.00
2006-12-06,1.0,2.5,39,20,27,0.00
2006-12-07,1.0,2.5,38,16,26,0.10
2006-12-08,1.1,2.6,41,16,27,0.00
2006-12-09,1.1,2.6,35,14,25,0.00
2006-12-10,1.0,2.6,34,16,23,0.00
2006-12-11,1.2,2.6,27,17,20,0.00
2006-12-12,1.1,2.6,30,13,21,0.10
2006-12-13,1.2,2.7,34,23,28,0.10
2006-12-14,1.3,2.8,40,24,32,0.00
2006-12-15,1.2,2.8,43,25,31,0.00
2006-12-16,1.2,2.8,40,25,31,0.00
2006-12-17,1.2,2.8,33,19,28,0.00
2006-12-18,1.2,2.8,29,13,22,0.10
2006-12-19,1.4,2.9,30,20,25,0.30
2006-12-20,1.8,3.2,20,10,15,0.00
2006-12-21,1.8,3.2,25,8,16,0.10
2006-12-22,1.8,3.3,26,5,15,0.00
2006-12-23,1.8,3.3,28,4,15,0.00
2006-12-24,1.8,3.3,24,8,15,0.00
2006-12-25,1.8,3.3,32,2,19,0.20
2006-12-26,2.0,3.5,39,23,31,0.00
2006-12-27,2.0,3.5,43,20,29,0.00
2006-12-28,1.9,3.5,27,17,23,0.20
2006-12-29,2.3,3.7,28,15,21,0.00
2006-12-30,2.3,3.7,31,14,23,0.00
2006-12-31,2.2,3.7,35,11,21,0.00
2007-01-01,2.2,3.7,34,14,21,0.00
2007-01-02,2.2,3.7,34,10,20,0.00
2007-01-03,2.2,3.7,38,15,26,0.00
2007-01-04,2.3,3.7,42,23,32,0.00
2007-01-05,2.4,3.7,29,1,18,0.00
2007-01-06,2.3,3.7,20,-6,9,0.20
2007-01-07,2.4,3.9,21,3,13,0.00
2007-01-08,2.5,3.9,36,15,24,0.10
2007-01-09,2.5,4.0,40,15,25,0.00
2007-01-10,2.5,4.0,35,17,25,0.00
2007-01-11,2.5,4.0,36,19,28,0.10
2007-01-12,2.6,4.1,32,24,28,0.00
2007-01-13,2.8,4.1,26,14,20,0.00
2007-01-14,2.8,4.1,17,-11,7,0.00
2007-01-15,2.6,4.1,11,-14,-3,0.00
2007-01-16,2.6,4.1,22,-7,6,0.00
2007-01-17,2.6,4.1,21,-5,6,0.00
2007-01-18,2.6,4.1,26,0,13,0.10
2007-01-19,2.7,4.2,38,3,19,0.10
2007-01-20,2.8,4.3,31,14,22,0.00
2007-01-21,2.9,4.3,20,2,11,0.00
2007-01-22,2.8,4.3,23,-3,10,0.00
2007-01-23,2.8,4.3,36,3,19,0.10
2007-01-24,2.9,4.4,40,10,24,0.00
2007-01-25,2.9,4.4,41,13,25,0.00
2007-01-26,2.9,4.4,38,12,23,0.00
2007-01-27,2.9,4.4,33,12,22,0.00
2007-01-28,3.0,4.4,31,16,22,0.00
2007-01-29,2.9,4.4,32,9,20,0.00
2007-01-30,2.8,4.4,32,7,18,0.10
2007-01-31,3.0,4.5,25,3,17,0.00
2007-02-01,2.9,4.5,13,-5,4,0.00
2007-02-02,2.9,4.5,12,-5,4,0.00
2007-02-03,2.9,4.5,28,11,20,0.10
2007-02-04,3.0,4.6,39,15,26,0.10
2007-02-05,3.1,4.7,42,15,29,0.10
2007-02-06,3.1,4.8,48,22,33,0.00
2007-02-07,3.1,4.8,44,26,33,0.00
2007-02-08,3.1,4.8,42,23,31,0.00
2007-02-09,3.1,4.8,39,21,29,0.00
2007-02-10,3.1,4.8,38,18,29,0.00
2007-02-11,3.1,4.8,38,23,30,0.00
2007-02-12,3.3,4.8,34,20,27,0.00
2007-02-13,3.1,4.8,30,16,22,0.20
2007-02-14,3.3,5.0,25,8,18,0.00
2007-02-15,3.2,5.0,24,9,17,0.10
2007-02-16,3.4,5.1,30,17,24,0.00
2007-02-17,3.5,5.1,34,16,23,0.00
2007-02-18,3.4,5.1,36,15,26,0.00
2007-02-19,3.5,5.1,38,15,26,0.00
2007-02-20,3.4,5.1,34,14,23,0.00
2007-02-21,3.4,5.1,42,13,27,0.10
2007-02-22,3.5,5.2,45,19,31,0.00
2007-02-23,3.5,5.2,35,14,26,0.00
2007-02-24,3.5,5.2,24,8,14,0.00
2007-02-25,3.3,5.2,26,2,15,0.20
2007-02-26,3.6,5.4,32,16,22,0.00
2007-02-27,3.7,5.4,37,18,26,0.00
2007-02-28,3.8,5.4,30,6,17,0.00
2007-03-01,3.7,5.4,18,-1,8,0.00
2007-03-02,3.6,5.4,18,-4,6,0.00
2007-03-03,3.6,5.4,21,-5,8,0.00
2007-03-04,3.7,5.4,43,1,22,0.20
2007-03-05,3.8,5.6,48,21,33,0.10
2007-03-06,3.8,5.7,48,22,34,0.10
2007-03-07,3.9,5.8,45,24,32,0.00
2007-03-08,3.9,5.8,42,27,32,0.00
2007-03-09,3.9,5.8,44,21,33,0.00
2007-03-10,3.9,5.8,42,25,32,0.00
2007-03-11,3.9,5.8,44,20,32,0.00
2007-03-12,3.9,5.8,53,24,38,0.10
2007-03-13,3.9,5.9,54,28,40,0.00
2007-03-14,3.8,5.9,52,30,41,0.00
2007-03-15,3.8,5.9,48,29,38,0.00
2007-03-16,3.8,5.9,51,30,39,0.00
2007-03-17,3.7,5.9,55,32,41,0.00
2007-03-18,3.5,5.9,54,29,40,0.00
2007-03-19,3.3,5.9,52,32,40,0.00
2007-03-20,3.2,5.9,52,30,40,0.00
2007-03-21,2.9,5.9,46,29,36,0.00
2007-03-22,2.8,5.9,47,32,36,0.20
2007-03-23,2.8,6.1,39,29,34,0.10
2007-03-24,2.8,6.2,40,28,33,0.20
2007-03-25,2.8,6.4,47,27,36,0.00
2007-03-26,2.7,6.4,51,30,39,0.10
2007-03-27,2.4,6.5,51,32,39,0.00
2007-03-28,2.3,6.5,33,16,26,0.00
2007-03-29,1.9,6.5,31,15,21,0.00
2007-03-30,2.0,6.5,35,14,23,0.00
2007-03-31,2.1,6.5,39,20,30,0.10
2007-04-01,2.1,6.6,49,29,37,0.00
2007-04-02,1.9,6.6,52,29,40,0.00
2007-04-03,1.6,6.6,53,30,40,0.00
2007-04-04,1.0,6.6,53,28,40,0.00
2007-04-05,0.6,6.6,49,29,38,0.00
2007-04-06,0.0,6.6,51,28,40,0.10
2007-04-07,0.0,6.7,45,29,35,0.10
2007-04-08,0.0,6.8,37,30,34,0.40
2007-04-09,0.0,7.2,42,30,35,0.00
2007-04-10,0.0,7.2,31,13,24,0.00
2007-04-11,0.0,7.2,33,12,22,0.10
2007-04-12,0.0,7.3,32,18,25,0.20
2007-04-13,0.0,7.5,33,18,27,0.00
2007-04-14,0.0,7.5,47,15,32,0.20
2007-04-15,0.0,7.7,49,24,37,0.10
2007-04-16,0.0,7.8,49,29,37,0.10
2007-04-17,0.0,7.9,45,26,35,0.00
2007-04-18,0.0,7.9,51,29,39,0.00
2007-04-19,0.0,7.9,46,19,33,0.00
2007-04-20,0.0,7.9,51,27,39,0.00
2007-04-21,0.0,7.9,47,28,35,0.00
2007-04-22,0.0,7.9,47,24,36,0.10
2007-04-23,0.0,8.0,48,28,35,0.10
2007-04-24,0.0,8.1,35,26,31,0.80
2007-04-25,0.0,8.9,45,27,35,0.00
2007-04-26,0.0,8.9,52,26,39,0.00
2007-04-27,0.0,8.9,56,29,42,0.10
2007-04-28,0.0,9.0,60,33,45,0.00
2007-04-29,0.0,9.0,60,35,45,0.00
2007-04-30,0.0,9.0,62,33,45,0.10
2007-05-01,0.0,9.1,56,35,44,0.00
2007-05-02,0.0,9.1,49,36,41,0.00
2007-05-03,0.0,9.1,56,31,43,0.00
2007-05-04,0.0,9.1,50,30,38,0.00
2007-05-05,0.0,9.1,36,26,29,0.30
2007-05-06,0.0,9.4,42,26,30,0.40
2007-05-07,0.0,9.8,44,28,35,0.00
2007-05-08,0.0,9.8,50,27,38,0.00
2007-05-09,0.0,9.8,57,30,42,0.20
2007-05-10,0.0,10.0,60,33,47,0.00
2007-05-11,0.0,10.0,63,38,49,0.00
2007-05-12,0.0,10.0,60,38,49,0.10
2007-05-13,0.0,10.1,60,40,47,0.00
2007-05-14,0.0,10.1,63,38,48,0.00
